datetime,ROWID,AmbientTemperature_C,Inverter_Temperature_C,PanelTemperature_C,GlobalTiltedIrradiance_wm2,GlobalHorizontalIrradiance_wm2,Power_kW,Voltage_volt,Current_amp
15/06/2020 02:45,5205,22.94752487,22.94752487,22.94752487,0,0,0,0,0
15/06/2020 02:50,5206,23.00070727,23.00070727,23.00070727,0,0,0,0,0
15/06/2020 02:55,5207,23.05388967,23.05388967,23.05388967,0,0,0,0,0
15/06/2020 03:00,5208,23.10707207,23.10707207,23.10707207,0,0,0,0,0
15/06/2020 03:05,5209,23.24199984,23.24199984,23.24199984,0,0,0,0,0
15/06/2020 03:10,5210,23.37692762,23.37692762,23.37692762,0,0,0,0,0
15/06/2020 03:15,5211,23.51185539,23.51185539,23.51185539,0,0,0,0,0
15/06/2020 03:20,5212,23.64678316,23.64678316,23.64678316,0,0,0,0,0
15/06/2020 03:25,5213,23.78171093,23.78171093,23.78171093,0,0,0,0,0
15/06/2020 03:30,5214,23.91663871,23.91663871,23.91663871,0,0,0,0,0
15/06/2020 03:35,5215,24.05156648,24.05156648,24.05156648,0,0,0,0,0
15/06/2020 03:40,5216,24.18649425,24.18649425,24.18649425,0,0,0,0,0
15/06/2020 03:45,5217,24.32142202,24.32142202,24.32142202,0,0,0,0,0
15/06/2020 03:50,5218,24.4563498,24.4563498,24.4563498,0,0,0,0,0
15/06/2020 03:55,5219,24.59127757,24.59127757,24.59127757,0,0,0,0,0
15/06/2020 04:00,5220,24.72620534,24.72620534,24.72620534,0,0,0,0,0
15/06/2020 04:05,5221,24.82078123,24.82078123,24.82078123,0,0,0,0,0
15/06/2020 04:10,5222,24.91535713,24.91535713,24.91535713,0,0,0,0,0
15/06/2020 04:15,5223,25.00993302,25.00993302,25.00993302,0,0,0,0,0
15/06/2020 04:20,5224,25.10450892,25.10450892,25.10450892,0,0,0,0,0
15/06/2020 04:25,5225,25.19908481,25.19908481,25.19908481,0,0,0,0,0
15/06/2020 04:30,5226,25.29366071,25.29366071,25.29366071,0,0,0,0,0
15/06/2020 04:35,5227,25.3882366,25.3882366,25.3882366,0,0,0,0,0
15/06/2020 04:40,5228,25.48281249,25.48281249,25.48281249,0,0,0,0,0
15/06/2020 04:45,5229,25.57738839,25.57738839,25.57738839,0,0,0,0,0
15/06/2020 04:50,5230,25.67196428,25.67196428,25.67196428,0,0,0,0,0
15/06/2020 04:55,5231,25.76654018,25.76654018,25.76654018,0,0,0,0,0
15/06/2020 05:00,5232,25.86111607,25.86111607,25.86111607,0,0,0,0,0
15/06/2020 05:05,5233,26.11947827,26.11947827,26.11947827,0,0,0,0,0
15/06/2020 05:10,5234,26.37784047,26.37784047,26.37784047,0,0,0,0,0
15/06/2020 05:15,5235,26.63620267,26.63620267,26.63620267,0,0,0,0,0
15/06/2020 05:20,5236,26.89456487,26.89456487,26.89456487,0,0,0,0,0
15/06/2020 05:25,5237,27.15292707,27.15292707,27.15292707,0,0,0,0,0
15/06/2020 05:30,5238,27.41128927,27.41128927,27.41128927,0,0,0,0,0
15/06/2020 05:35,5239,27.66965146,27.66965146,27.66965146,0,0,0,0,0
15/06/2020 05:40,5240,27.92801366,27.92801366,27.92801366,0,0,0,0,0
15/06/2020 05:45,5241,28.18637586,28.18637586,28.18637586,0,0,0,0,0
15/06/2020 05:50,5242,28.44473806,28.44473806,28.44473806,0,0,0,0,0
15/06/2020 05:55,5243,28.70310026,28.70310026,28.70310026,0,0,0,0,0
15/06/2020 06:00,5244,28.96146246,28.96146246,28.96146246,0,0,0,0,0
15/06/2020 06:05,5245,29.16604568,29.16604568,29.16604568,0,0,0,0,0
15/06/2020 06:10,5246,29.3706289,29.3706289,29.3706289,0,0,0,0,0
15/06/2020 06:15,5247,29.57521212,29.57521212,29.57521212,0,0,0,0,0
15/06/2020 06:20,5248,29.77979534,29.77979534,29.77979534,0,0,0,0,0
15/06/2020 06:25,5249,33,36,37,126.4648438,124.2109375,21.81933594,630.53125,34.43017578
15/06/2020 06:30,5250,33,36,37,126.4648438,124.2109375,21.81933594,630.53125,34.43017578
15/06/2020 06:35,5251,32.76611328,36.30175781,36.65722656,126.8447266,142.2792969,30.66015625,651.4375,46.43115234
15/06/2020 06:40,5252,32.56835938,36.24121094,36.43896484,132.2871094,163.0136719,43.60791016,664.3984375,64.75585938
15/06/2020 06:45,5253,32.26660156,36.24121094,35.76416016,164.3007813,201.5488281,62.15332031,688.0078125,90.01074219
15/06/2020 06:50,5254,32.22314453,36.60302734,35.61816406,203.34375,248.4433594,82.62304688,694.609375,118.8310547
15/06/2020 06:55,5255,32.32910156,37.26953125,35.9609375,245.0605469,297.84375,104.7841797,697.765625,150.4648438
15/06/2020 07:00,5256,32.51708984,38.13085938,36.67333984,288.84375,348.7460938,128.2480469,696.484375,184.6445313
15/06/2020 07:05,5257,32.64697266,38.52734375,37.20556641,334.171875,400.4921875,152.4589844,694.8671875,219.3027344
15/06/2020 07:10,5258,32.63623047,39.06054688,37.53027344,381.15625,453.0585938,177.3789063,694.3203125,255.3339844
15/06/2020 07:15,5259,32.56689453,39.53320313,38.29296875,427.7421875,504.2460938,202.0546875,693.4609375,291.2421875
15/06/2020 07:20,5260,32.33398438,40.52685547,39.21679688,473.796875,553.7109375,226.2070313,689.2890625,328.0742188
15/06/2020 07:25,5261,32.14990234,41.65771484,40.20703125,521.9609375,604.4453125,249.4433594,683.875,364.8984375
15/06/2020 07:30,5262,32,43.07275391,40.41894531,573.4765625,657.8828125,273.078125,678.015625,402.7304688
15/06/2020 07:35,5263,32.89697266,44.25927734,40.88085938,627.2109375,713.0234375,296.5351563,674.09375,440.5742188
15/06/2020 07:40,5264,33.77197266,45.57421875,41.66259766,678.4140625,764.3984375,319.484375,669.0234375,478.2890625
15/06/2020 07:45,5265,35.03271484,47.10693359,43.32958984,725.859375,811.34375,341.359375,666.046875,513.265625
15/06/2020 07:50,5266,35.74902344,48.9609375,45.02978516,762.3515625,844.75,359.046875,661.2265625,543.296875
15/06/2020 07:55,5267,36.82617188,50.76904297,45.76660156,770.5,862.3828125,361.3671875,661.5,546.4609375
15/06/2020 08:00,5268,38.42138672,51.72900391,46.76025391,772.8828125,864.4375,363.8789063,657.6953125,554.1328125
15/06/2020 08:05,5269,40.18652344,52.00830078,47.79638672,794.4921875,910.5078125,370.9765625,655.859375,566.25
15/06/2020 08:10,5270,41.90136719,51.88769531,49.53320313,835.859375,934.5390625,387.1601563,656.578125,589.359375
15/06/2020 08:15,5271,42.71191406,51.97998047,50.52734375,875.625,952.5625,395.7734375,662.734375,597.0625
15/06/2020 08:20,5272,43.05273438,52,50.59472656,860.9375,961.28125,385.5429688,662.4765625,582.015625
15/06/2020 08:25,5273,43.31542969,52,50.40966797,862.3515625,961.1015625,383.7617188,658.5546875,583.359375
15/06/2020 08:30,5274,43.83203125,52,50.57861328,869.71875,971.328125,383.6484375,657.4453125,583.28125
15/06/2020 08:35,5275,44.37451172,52.33203125,51.37548828,906.3515625,975.671875,394.0390625,660.640625,597.1484375
15/06/2020 08:40,5276,44.47412109,52.66552734,51.76171875,925.2109375,987.9140625,395.6679688,664.40625,596.4921875
15/06/2020 08:45,5277,44.015625,53.15820313,51.23291016,935.3671875,994.453125,395.6757813,663.90625,596.859375
15/06/2020 08:50,5278,43.75683594,53.40332031,50.5625,944.515625,1000.078125,395.8125,663.6171875,597.34375
15/06/2020 08:55,5279,43.22070313,53.40429688,49.61425781,943.9609375,996.7734375,395.875,658.015625,601.7109375
15/06/2020 09:00,5280,42.61865234,53.24462891,49.05419922,943.734375,994.796875,395.6875,653.65625,606.109375
15/06/2020 09:05,5281,41.71728516,53.00048828,48.29248047,950.4375,1000.773438,395.7851563,653.6015625,605.359375
15/06/2020 09:10,5282,41.53808594,53,48.13183594,967.9140625,1018.367188,395.5585938,659.1328125,600.890625
15/06/2020 09:15,5283,41.74804688,53.28857422,48.0859375,983.796875,1031.546875,395.3085938,662.390625,597.0625
15/06/2020 09:20,5284,42.01611328,53.62158203,48.14990234,995.71875,1043.3125,395.6484375,664.328125,596.375
15/06/2020 09:25,5285,42.25878906,53.95507813,48.43212891,1002.6875,1050.9375,395.640625,663.21875,595.6015625
15/06/2020 09:30,5286,42.45849609,54,48.73095703,1009.070313,1057.734375,396.0390625,664.2734375,594.671875
15/06/2020 09:35,5287,42.75537109,54,49,1008.992188,1061.734375,395.9960938,662.8203125,595.625
15/06/2020 09:40,5288,42.86621094,54.32958984,49.30273438,988.265625,1044.265625,395.4921875,655.609375,603.7734375
15/06/2020 09:45,5289,43,54.66308594,49.68896484,990.1171875,1044.5625,395.7265625,656.4453125,603.53125
15/06/2020 09:50,5290,43.16796875,55.12597656,50.12011719,996.25,1047.640625,395.1679688,656.234375,602.03125
15/06/2020 09:55,5291,43.44140625,55.41845703,50.29248047,1021.015625,1060.453125,395.7304688,663.1171875,595.5625
15/06/2020 10:00,5292,43.86816406,55.75195313,50.42626953,1021.679688,1058.59375,395.5195313,660.421875,598.109375
15/06/2020 10:05,5293,44.23828125,55.95556641,50.57714844,1018.945313,1054.21875,395.2304688,658.3984375,599.5390625
15/06/2020 10:10,5294,44.61865234,56,50.76025391,1007.59375,1043.890625,394.7070313,652.640625,605.015625
15/06/2020 10:15,5295,44.85839844,56.14892578,50.90673828,1003.789063,1042.265625,394.15625,652.5,605.5625
15/06/2020 10:20,5296,44.98730469,56.48242188,50.66845703,1002.976563,1043.609375,394.6992188,652.53125,606.65625
15/06/2020 10:25,5297,45,56.81542969,50.13232422,999.1328125,1064.5,390.7851563,651.7890625,599.6640625
15/06/2020 10:30,5298,45,56.99951172,50.01904297,957.078125,1017.648438,383.859375,636.765625,603.0234375
15/06/2020 10:35,5299,45.29541016,57,50.67333984,929.921875,987.0625,380.9414063,627.546875,609.0390625
15/06/2020 10:40,5300,45.33984375,57,51.44726563,916.71875,964.046875,384.1132813,632.2421875,610.9921875
15/06/2020 10:45,5301,45.33984375,57,51.6328125,960.6796875,1001.054688,391.1328125,650.3125,603.8203125
15/06/2020 10:50,5302,45.06347656,57,51.32128906,978.4375,1023.359375,392.109375,658.8125,595.6640625
15/06/2020 10:55,5303,45.28417969,57,51.35693359,990.953125,1027.15625,392.328125,657.2265625,597.28125
15/06/2020 11:00,5304,45.61767578,57,51.61767578,977.6640625,1014.15625,392.8320313,652.53125,602.9453125
15/06/2020 11:05,5305,45.69189453,57,51.69189453,981.2734375,1017.546875,394.6796875,655.8671875,602.4296875
15/06/2020 11:10,5306,45.60400391,57,51.70117188,986.609375,1024.3125,395.0390625,656.3046875,602.7578125
15/06/2020 11:15,5307,45.58251953,57,51.82519531,987.8828125,1023.59375,394.3398438,656.65625,600.6171875
15/06/2020 11:20,5308,45.82177734,57.30224609,52.18310547,986.6875,1022.3125,394.3632813,658.9140625,598.484375
15/06/2020 11:25,5309,45.97802734,57.63574219,52.57519531,971.4765625,1012.046875,394.4296875,657.5546875,597.9375
15/06/2020 11:30,5310,46,57.96875,52.78466797,982.6015625,1044.40625,394.8554688,664.875,590.7890625
15/06/2020 11:35,5311,46.00878906,58,52.93261719,980.3046875,1049.5,394.4257813,664.3046875,591.328125
15/06/2020 11:40,5312,46.34130859,58,52.97558594,976.0625,1027.921875,393.4804688,665.4765625,589.8359375
15/06/2020 11:45,5313,46.67431641,58,53.08300781,962.609375,1011.828125,391.8476563,662.6015625,590.2109375
15/06/2020 11:50,5314,46.76855469,58.22949219,53.14990234,957.953125,992.875,391.8085938,664.1328125,590.3125
15/06/2020 11:55,5315,46.57861328,58.29785156,53.10693359,988.640625,1064.953125,392.6132813,675.8984375,581.6015625
15/06/2020 12:00,5316,46.53613281,58.59667969,53,996.6640625,1065.3125,393.6054688,679.9453125,581.5078125
15/06/2020 12:05,5317,46.5546875,58.52490234,52.96679688,1007.265625,1072.4375,393.6835938,680.3046875,579.8515625
15/06/2020 12:10,5318,46.56103516,58.79003906,52.90917969,1004.882813,1060.34375,394.0703125,676.0703125,584.0234375
15/06/2020 12:15,5319,46.27050781,58.82470703,53.18701172,1006.976563,1065.25,394.6015625,673.59375,585.921875
15/06/2020 12:20,5320,46.42919922,59,53.29296875,1001.445313,1062.03125,394.90625,672.8984375,586.984375
15/06/2020 12:25,5321,46.61376953,59,53.35107422,987.625,1052.21875,394.671875,672.8828125,586.703125
15/06/2020 12:30,5322,46.94726563,59,53.07324219,974.6171875,1038.46875,394.0976563,671.9375,587.625
15/06/2020 12:35,5323,47.21191406,59,53,957.234375,1020.835938,391.703125,667.875,587.8359375
15/06/2020 12:40,5324,47.2890625,59,53.04394531,962.609375,1018.679688,391.6640625,667.703125,587.9921875
15/06/2020 12:45,5325,47.46533203,59,53.34570313,977.03125,1044.96875,392.0664063,668.1953125,587.8359375
15/06/2020 12:50,5326,47.58642578,59,53.57421875,991.625,1061.6875,393.8828125,669.0390625,589.734375
15/06/2020 12:55,5327,47.84277344,59.09912109,53.95556641,996.859375,1062.078125,393.5546875,667.578125,591.25
15/06/2020 13:00,5328,48,59.33789063,54.23876953,997.1015625,1057.75,393.2578125,665.7421875,593.09375
15/06/2020 13:05,5329,48,59.67089844,54.34375,1000.320313,1048.171875,393.9335938,665.9296875,593.9921875
15/06/2020 13:10,5330,48.0390625,59.90478516,54.28808594,992.796875,1037.09375,394.2304688,662.84375,597.21875
15/06/2020 13:15,5331,48.34326172,60,54.33398438,991.4375,1033.84375,394.21875,662.3984375,597.21875
15/06/2020 13:20,5332,48.61083984,60,54.45263672,1000.28125,1039.203125,393.859375,665.875,594.171875
15/06/2020 13:25,5333,48.66601563,60,54.41601563,1010.90625,1046.625,393.8320313,670.7421875,588.8203125
15/06/2020 13:30,5334,48.49169922,60,54.38476563,1012.773438,1048.4375,394.015625,673.1484375,585.6953125
15/06/2020 13:35,5335,48.55664063,60.13916016,54.59960938,1004,1038.609375,394.1914063,671.140625,586.640625
15/06/2020 13:40,5336,48.61425781,60.47265625,54.72070313,995.5703125,1029.5,394.2226563,667.75,588.6171875
15/06/2020 13:45,5337,48.75048828,60.80615234,54.70800781,983.9296875,1014.890625,394.3398438,663.78125,592.1484375
15/06/2020 13:50,5338,48.75146484,61,54.90771484,965.28125,1001.84375,393.0742188,653.7734375,598.015625
15/06/2020 13:55,5339,48.93310547,61,55.39746094,951.328125,984.4453125,392.3476563,649.359375,602.359375
15/06/2020 14:00,5340,49,61,55.81054688,941.5078125,976.6796875,392.2421875,648.5703125,603.90625
15/06/2020 14:05,5341,49,61,55.77001953,937.0625,971.7890625,391.8398438,650.25,603.4453125
15/06/2020 14:10,5342,49,61,55.77099609,930.15625,973.8046875,391.8515625,647.96875,606.5
15/06/2020 14:15,5343,49,61,55.67382813,916.2109375,960.7734375,390.7460938,642.171875,609.90625
15/06/2020 14:20,5344,49,61,55.71484375,936.390625,984.65625,392.5664063,651.75,601.4921875
15/06/2020 14:25,5345,49,61,55.44628906,954.421875,1007.914063,393.0195313,661.1484375,592.9140625
15/06/2020 14:30,5346,49,61,55.21044922,970.7421875,1019.539063,394.1757813,667.203125,589.2265625
15/06/2020 14:35,5347,49,61,55.04296875,970.8203125,1012.25,394.015625,666.6640625,592.3125
15/06/2020 14:40,5348,49,61,55.29345703,967.8203125,1007.664063,394.7226563,662.4921875,595.9453125
15/06/2020 14:45,5349,49.02978516,61,55.49365234,955.3125,998.8046875,393.1835938,653.5625,601.21875
15/06/2020 14:50,5350,49.21728516,61,55.56884766,934.875,984.046875,390.8398438,645.03125,604.78125
15/06/2020 14:55,5351,49.36767578,61,55.54980469,934.53125,990.2734375,390.625,646.6953125,603.03125
15/06/2020 15:00,5352,49.42675781,61,55.50195313,957.390625,1013.40625,392.4257813,659.0625,594.8203125
15/06/2020 15:05,5353,49.46923828,61.23876953,55.54150391,984.09375,1031.046875,394.3671875,669.75,589.3671875
15/06/2020 15:10,5354,49.47167969,61.48681641,55.34130859,943.953125,1012.65625,386.7617188,657.546875,588.375
15/06/2020 15:15,5355,49.44238281,61.58544922,55.01806641,885.65625,943.828125,373.6289063,641.6640625,582.4453125
15/06/2020 15:20,5356,49.2109375,61.34667969,54.27246094,791.828125,886.46875,343.4648438,624.828125,548.75
15/06/2020 15:25,5357,48.87646484,60.93652344,53.14599609,750.5625,851.9765625,329.6992188,632.53125,521.765625
15/06/2020 15:30,5358,48.78125,60.50439453,52.98291016,801.1171875,1049.984375,342.421875,651.6875,524.53125
15/06/2020 15:35,5359,48.78271484,60.37939453,53.58447266,872.828125,995.734375,372.0820313,666.0078125,556.5625
15/06/2020 15:40,5360,48.96484375,60.54199219,54.67041016,959.640625,1023.570313,393.6835938,675.2734375,581.25
15/06/2020 15:45,5361,49,60.87548828,55.06005859,955.3125,1033.4375,391.625,668.828125,584.5390625
15/06/2020 15:50,5362,49,61,54.91552734,937.125,1056.421875,384.9570313,659.015625,584.3203125
15/06/2020 15:55,5363,49,61,55.03417969,931.2421875,1045.03125,384.1953125,654.3125,588.640625
15/06/2020 16:00,5364,49,61,55.15917969,950.375,1038.078125,386.1875,659.3046875,588.3671875
15/06/2020 16:05,5365,49.17919922,61,55.67578125,983.6796875,1036.046875,394.1054688,670.046875,591.28125
15/06/2020 16:10,5366,49.48876953,61,55.98730469,957.3203125,1014.960938,393.3359375,661.703125,593.2578125
15/06/2020 16:15,5367,49.79052734,61,55.87451172,922.734375,998.2890625,389.2421875,655.7421875,590.1328125
15/06/2020 16:20,5368,49.94482422,61,55.56640625,887.6171875,964.578125,383.9921875,645.2578125,591.4140625
15/06/2020 16:25,5369,49.77734375,61,55.04541016,861.859375,960.4140625,376.5429688,642.2578125,585.1484375
15/06/2020 16:30,5370,49.47509766,61,54.97705078,826.2578125,853.1953125,369.1054688,637.8671875,578.2421875
15/06/2020 16:35,5371,49.14160156,60.96679688,54.60058594,782.46875,853.1953125,355.65625,636.2421875,561.125
15/06/2020 16:40,5372,49,60.77148438,54.31054688,760.6640625,803.3203125,353.6796875,645.9375,544.703125
15/06/2020 16:45,5373,49,60.44482422,52.90039063,708.203125,895.7265625,332.640625,654.90625,503.5898438
15/06/2020 16:50,5374,49,60.14404297,52.97802734,734.625,895.7265625,343.0976563,662.078125,509.625
15/06/2020 16:55,5375,48.90234375,60.00634766,52.75048828,719.21875,895.7265625,331.6054688,653.78125,503.265625
15/06/2020 17:00,5376,48.56884766,59.86767578,53.24365234,734.6640625,895.7265625,337.9570313,643.5390625,521.7578125
15/06/2020 17:05,5377,48.04052734,59.37841797,51.38720703,635.6796875,727.1328125,299.7226563,641.75,466.4414063
15/06/2020 17:10,5378,47.58496094,58.73193359,50.46386719,623.1328125,727.1328125,294.6875,649.21875,453.5078125
15/06/2020 17:15,5379,47.57519531,58.19775391,51.00195313,672.609375,877.0234375,319.9492188,652.59375,489.4609375
15/06/2020 17:20,5380,47.77050781,58.08447266,52.87548828,762.3125,866.7578125,357.5117188,650.5859375,550.109375
15/06/2020 17:25,5381,47.99023438,58.31640625,54.05126953,787.6640625,880.6875,370.6210938,645.5546875,575.0703125
15/06/2020 17:30,5382,48,58.64990234,53.58007813,735.4375,797.7734375,349.59375,644.15625,545.328125
15/06/2020 17:35,5383,47.74121094,58.73486328,52.32763672,680.34375,722.75,328.3554688,646.6875,510.0078125
15/06/2020 17:40,5384,47.24316406,58.42675781,50.74707031,620.296875,681.375,301.6367188,649.4375,466.6953125
15/06/2020 17:45,5385,46.57617188,57.77880859,49.14013672,564.59375,604.8359375,276.9609375,652.0546875,426.3515625
15/06/2020 17:50,5386,46.11279297,56.97900391,47.73144531,508.1132813,533.6171875,251.6074219,655.234375,384.8867188
15/06/2020 17:55,5387,45.70166016,56.08544922,46.34228516,450.6953125,504.3632813,225.3710938,659.6953125,342.0039063
15/06/2020 18:00,5388,45.14355469,55.08691406,44.94189453,398.4648438,444.0390625,199.9042969,664.0078125,301.0703125
15/06/2020 18:05,5389,44.62890625,53.95019531,43.48339844,349.8125,384.6992188,175.0683594,667.96875,262.5585938
15/06/2020 18:10,5390,43.96582031,52.83789063,42.14013672,309.453125,350.421875,154.4785156,670.890625,230.4960938
15/06/2020 18:15,5391,43.52392578,51.66748047,41.02294922,264.2617188,300.9414063,130.5390625,673.109375,194.1074219
15/06/2020 18:20,5392,43.09375,50.61328125,40.25634766,221.2304688,253.4160156,107.71875,673.9765625,159.796875
15/06/2020 18:25,5393,43,49.56640625,39.81591797,180.0019531,207.4238281,85.75976563,674.6796875,127.1464844
15/06/2020 18:30,5394,42.99169922,48.71240234,39.45703125,143.5039063,166.2851563,66.28710938,673.2734375,98.41601563
15/06/2020 18:35,5395,42.90576172,48.25488281,39.28710938,122.0751953,142.0097656,54.67675781,671.6796875,81.41699219
15/06/2020 18:40,5396,42.82714844,47.90576172,38.96484375,104.5488281,121.9482422,45.43994141,669.4765625,67.82617188
15/06/2020 18:45,5397,42.08300781,47.49804688,38.78613281,89.78710938,104.8535156,38.08007813,665.03125,57.33154297
15/06/2020 18:50,5398,43.05347899,43.05347899,43.05347899,0,0,0,0,0
15/06/2020 18:55,5399,42.3489604,42.3489604,42.3489604,0,0,0,0,0
15/06/2020 19:00,5400,41.64444181,41.64444181,41.64444181,0,0,0,0,0
15/06/2020 19:05,5401,40.97182993,40.97182993,40.97182993,0,0,0,0,0
15/06/2020 19:10,5402,40.29921805,40.29921805,40.29921805,0,0,0,0,0
15/06/2020 19:15,5403,39.62660617,39.62660617,39.62660617,0,0,0,0,0
15/06/2020 19:20,5404,38.95399429,38.95399429,38.95399429,0,0,0,0,0
15/06/2020 19:25,5405,38.28138241,38.28138241,38.28138241,0,0,0,0,0
15/06/2020 19:30,5406,37.60877053,37.60877053,37.60877053,0,0,0,0,0
15/06/2020 19:35,5407,36.93615865,36.93615865,36.93615865,0,0,0,0,0
15/06/2020 19:40,5408,36.26354677,36.26354677,36.26354677,0,0,0,0,0
15/06/2020 19:45,5409,35.59093489,35.59093489,35.59093489,0,0,0,0,0
15/06/2020 19:50,5410,34.91832301,34.91832301,34.91832301,0,0,0,0,0
15/06/2020 19:55,5411,34.24571112,34.24571112,34.24571112,0,0,0,0,0
15/06/2020 20:00,5412,33.57309924,33.57309924,33.57309924,0,0,0,0,0
15/06/2020 20:05,5413,33.45919042,33.45919042,33.45919042,0,0,0,0,0
15/06/2020 20:10,5414,29.84454917,29.84454917,29.84454917,0,0,0,0,0
15/06/2020 20:15,5415,29.48064034,29.48064034,29.48064034,0,0,0,0,0
15/06/2020 20:20,5416,29.11673152,29.11673152,29.11673152,0,0,0,0,0
15/06/2020 20:25,5417,28.75282269,28.75282269,28.75282269,0,0,0,0,0
15/06/2020 20:30,5418,28.38891387,28.38891387,28.38891387,0,0,0,0,0
15/06/2020 20:35,5419,28.02500504,28.02500504,28.02500504,0,0,0,0,0
15/06/2020 20:40,5420,27.66109622,27.66109622,27.66109622,0,0,0,0,0
15/06/2020 20:45,5421,27.29718739,27.29718739,27.29718739,0,0,0,0,0
15/06/2020 20:50,5422,26.93327856,26.93327856,26.93327856,0,0,0,0,0
15/06/2020 20:55,5423,26.56936974,26.56936974,26.56936974,0,0,0,0,0
15/06/2020 21:00,5424,26.20546091,26.20546091,26.20546091,0,0,0,0,0
15/06/2020 21:05,5425,25.92938719,25.92938719,25.92938719,0,0,0,0,0
15/06/2020 21:10,5426,25.65331347,25.65331347,25.65331347,0,0,0,0,0
15/06/2020 21:15,5427,25.37723975,25.37723975,25.37723975,0,0,0,0,0
15/06/2020 21:20,5428,25.10116603,25.10116603,25.10116603,0,0,0,0,0
15/06/2020 21:25,5429,24.82509231,24.82509231,24.82509231,0,0,0,0,0
15/06/2020 21:30,5430,24.54901859,24.54901859,24.54901859,0,0,0,0,0
15/06/2020 21:35,5431,24.27294487,24.27294487,24.27294487,0,0,0,0,0
15/06/2020 21:40,5432,23.99687115,23.99687115,23.99687115,0,0,0,0,0
15/06/2020 21:45,5433,23.72079742,23.72079742,23.72079742,0,0,0,0,0
15/06/2020 21:50,5434,23.4447237,23.4447237,23.4447237,0,0,0,0,0
15/06/2020 21:55,5435,23.16864998,23.16864998,23.16864998,0,0,0,0,0
15/06/2020 22:00,5436,22.50073242,22.50073242,22.50073242,0,0,0,0,0
15/06/2020 22:05,5437,22.48104454,22.48104454,22.48104454,0,0,0,0,0
15/06/2020 22:10,5438,22.46135665,22.46135665,22.46135665,0,0,0,0,0
15/06/2020 22:15,5439,22.44166876,22.44166876,22.44166876,0,0,0,0,0
15/06/2020 22:20,5440,22.42198088,22.42198088,22.42198088,0,0,0,0,0
15/06/2020 22:25,5441,22.40229299,22.40229299,22.40229299,0,0,0,0,0
15/06/2020 22:30,5442,22.38260511,22.38260511,22.38260511,0,0,0,0,0
15/06/2020 22:35,5443,22.36291722,22.36291722,22.36291722,0,0,0,0,0
15/06/2020 22:40,5444,22.34322934,22.34322934,22.34322934,0,0,0,0,0
15/06/2020 22:45,5445,22.32354145,22.32354145,22.32354145,0,0,0,0,0
15/06/2020 22:50,5446,22.30385356,22.30385356,22.30385356,0,0,0,0,0
15/06/2020 22:55,5447,22.28416568,22.28416568,22.28416568,0,0,0,0,0
15/06/2020 23:00,5448,22.26447779,22.26447779,22.26447779,0,0,0,0,0
15/06/2020 23:05,5449,22.23752294,22.23752294,22.23752294,0,0,0,0,0
15/06/2020 23:10,5450,22.2105681,22.2105681,22.2105681,0,0,0,0,0
15/06/2020 23:15,5451,22.18361325,22.18361325,22.18361325,0,0,0,0,0
15/06/2020 23:20,5452,22.1566584,22.1566584,22.1566584,0,0,0,0,0
15/06/2020 23:25,5453,22.12970355,22.12970355,22.12970355,0,0,0,0,0
15/06/2020 23:30,5454,22.10274871,22.10274871,22.10274871,0,0,0,0,0
15/06/2020 23:35,5455,22.07579386,22.07579386,22.07579386,0,0,0,0,0
15/06/2020 23:40,5456,22.04883901,22.04883901,22.04883901,0,0,0,0,0
15/06/2020 23:45,5457,22.02188416,22.02188416,22.02188416,0,0,0,0,0
15/06/2020 23:50,5458,21.99492932,21.99492932,21.99492932,0,0,0,0,0
15/06/2020 23:55,5459,21.96797447,21.96797447,21.96797447,0,0,0,0,0
16/06/2020 00:00,5460,21.94101962,21.94101962,21.94101962,0,0,0,0,0
16/06/2020 00:05,5461,21.96262716,21.96262716,21.96262716,0,0,0,0,0
16/06/2020 00:10,5462,21.9842347,21.9842347,21.9842347,0,0,0,0,0
16/06/2020 00:15,5463,22.00584224,22.00584224,22.00584224,0,0,0,0,0
16/06/2020 00:20,5464,22.02744979,22.02744979,22.02744979,0,0,0,0,0
16/06/2020 00:25,5465,22.04905733,22.04905733,22.04905733,0,0,0,0,0
16/06/2020 00:30,5466,22.07066487,22.07066487,22.07066487,0,0,0,0,0
16/06/2020 00:35,5467,22.09227241,22.09227241,22.09227241,0,0,0,0,0
16/06/2020 00:40,5468,22.11387995,22.11387995,22.11387995,0,0,0,0,0
16/06/2020 00:45,5469,22.13548749,22.13548749,22.13548749,0,0,0,0,0
16/06/2020 00:50,5470,22.15709503,22.15709503,22.15709503,0,0,0,0,0
16/06/2020 00:55,5471,22.17870257,22.17870257,22.17870257,0,0,0,0,0
16/06/2020 01:00,5472,22.20031011,22.20031011,22.20031011,0,0,0,0,0
16/06/2020 01:05,5473,22.22493934,22.22493934,22.22493934,0,0,0,0,0
16/06/2020 01:10,5474,22.25030098,22.25030098,22.25030098,0,0,0,0,0
16/06/2020 01:15,5475,22.27566263,22.27566263,22.27566263,0,0,0,0,0
16/06/2020 01:20,5476,22.30102427,22.30102427,22.30102427,0,0,0,0,0
16/06/2020 01:25,5477,22.32638592,22.32638592,22.32638592,0,0,0,0,0
16/06/2020 01:30,5478,22.35174757,22.35174757,22.35174757,0,0,0,0,0
16/06/2020 01:35,5479,22.37710921,22.37710921,22.37710921,0,0,0,0,0
16/06/2020 01:40,5480,22.40247086,22.40247086,22.40247086,0,0,0,0,0
