date,ROWID,AmbientTemperature_C,Inverter_Temperature_C,PanelTemperature_C,GlobalTiltedIrradiance_wm2,GlobalHorizontalIrradiance_wm2,Power_kW,Voltage_volt,Current_amp
20/06/2020 06:10,6686,28.96340234,28.96340234,28.96340234,0,0,0,0,0
20/06/2020 06:15,6687,29.16798556,29.16798556,29.16798556,0,0,0,0,0
20/06/2020 06:20,6688,31,35,40.56884766,160.1894531,0,11.99108887,606.7578125,18.67358398
20/06/2020 06:25,6689,31,35,38.77392578,124.6914063,129.75,23.43603516,613.078125,37.68945313
20/06/2020 06:30,6690,31,35.15722656,38.14111328,128.5175781,150.1914063,32.22558594,637.515625,49.03515625
20/06/2020 06:35,6691,31,35.49365234,38.56738281,136.8574219,172.5253906,47.12353516,661.8203125,69.78125
20/06/2020 06:40,6692,31.06225586,35.97900391,38.62988281,173.1582031,213.2929688,65.48925781,688.8125,94.15332031
20/06/2020 06:45,6693,31.06323242,36.46435547,39.84033203,213.3789063,261.7421875,86.03027344,697.3671875,123.2744141
20/06/2020 06:50,6694,31.23632813,36.89550781,39.03515625,255.6015625,311.7929688,108.2871094,701.5859375,154.5722656
20/06/2020 06:55,6695,31.46044922,37.36816406,40.13964844,299.6796875,363.1796875,131.7441406,702.25,188.0507813
20/06/2020 07:00,6696,31.79272461,37.74609375,40.33203125,345.1015625,414.9335938,155.7558594,701.0078125,222.3398438
20/06/2020 07:05,6697,31.95288086,38.16748047,41.00195313,391.8125,467.1640625,180.0703125,699.5234375,257.796875
20/06/2020 07:10,6698,32.1015625,38.67529297,41.19970703,439.2929688,519.234375,204.4335938,696.953125,294.1015625
20/06/2020 07:15,6699,32.43505859,39.52392578,41.77441406,486.3476563,570.2890625,228.4902344,693.2578125,330.7539063
20/06/2020 07:20,6700,33.0703125,40.55078125,42.89746094,535.546875,623.5078125,252.4316406,687.3203125,368.375
20/06/2020 07:25,6701,33.63525391,41.55664063,43.60205078,587.078125,679.5,276.5429688,683.5703125,405.6367188
20/06/2020 07:30,6702,34.16796875,42.77050781,43.96923828,641.3046875,738.578125,301.3984375,678.8046875,444.6679688
20/06/2020 07:35,6703,34.73730469,44.15771484,44.53759766,695.6484375,797.4296875,326.4101563,675.328125,483.0273438
20/06/2020 07:40,6704,35.45166016,45.81640625,45.56689453,744.359375,848.9765625,350.0664063,671.625,519.890625
20/06/2020 07:45,6705,36.69335938,47.62158203,45.85449219,781.5390625,887.1953125,367.734375,670.1328125,548.0859375
20/06/2020 07:50,6706,37.890625,49.57666016,46.62597656,808.6953125,913.53125,379.5742188,666.171875,569.1796875
20/06/2020 07:55,6707,39.19921875,51.44580078,46.35839844,829.3203125,932.8359375,386.4882813,662.5390625,582.765625
20/06/2020 08:00,6708,40.30566406,52.578125,46.48339844,849.046875,950.4609375,391.78125,661.375,590.0625
20/06/2020 08:05,6709,41.52880859,52.97998047,45.90966797,866.4609375,965.515625,394.2265625,666.65625,591.6328125
20/06/2020 08:10,6710,43.26855469,51.55664063,46.44384766,883.2265625,978.4765625,395.0859375,672.109375,588.890625
20/06/2020 08:15,6711,45.05371094,49.88964844,47.31005859,896.546875,987.0390625,395.0390625,673.015625,587.4765625
20/06/2020 08:20,6712,47.10986328,48.2421875,48.23095703,910.3984375,996.03125,395.0039063,672.515625,586.6796875
20/06/2020 08:25,6713,48.72167969,48,48.6328125,923.765625,1006.34375,395,673.25,585.8359375
20/06/2020 08:30,6714,50.05419922,48,48.96582031,940.1328125,1021.75,394.84375,677.546875,583.640625
20/06/2020 08:35,6715,50.82568359,48.25927734,49.3046875,951.0859375,1032.921875,395.3046875,678.6484375,582.6015625
20/06/2020 08:40,6716,51.32324219,48.48632813,49.63769531,955.015625,1037.53125,394.9101563,678.8515625,582.078125
20/06/2020 08:45,6717,51.61669922,48.81982422,49.97119141,960.859375,1044.421875,394.7265625,680.265625,580.5546875
20/06/2020 08:50,6718,51.83056641,48.95703125,50.14355469,969.2890625,1053.171875,393.7148438,683.296875,576.7109375
20/06/2020 08:55,6719,52.01171875,49.26171875,50.36376953,981.515625,1065.078125,393.6640625,686.5625,573.4140625
20/06/2020 09:00,6720,52.20654297,49.53564453,50.69677734,990.484375,1073.484375,393.6171875,688.21875,572.1953125
20/06/2020 09:05,6721,52.53955078,49.73193359,50.88623047,994.484375,1076.296875,393.9414063,688.2734375,571.8203125
20/06/2020 09:10,6722,52.81982422,49.86669922,51.06982422,998.1796875,1078.25,393.625,687.515625,572.4453125
20/06/2020 09:15,6723,53,49.92578125,51.40283203,1006.367188,1084.65625,393.2070313,686.8515625,572.5390625
20/06/2020 09:20,6724,53,50,51.73632813,1019.851563,1097.171875,393.5390625,687.3203125,572.90625
20/06/2020 09:25,6725,53,50.33203125,52.02880859,1032.921875,1109.3125,393.9804688,687.2734375,572.4765625
20/06/2020 09:30,6726,53,50.66552734,52.25732422,1037.9375,1112.421875,394.109375,686.3984375,574.0625
20/06/2020 09:35,6727,53.51660156,51.24121094,52.59033203,1040.265625,1112.140625,394.09375,685.34375,575.2421875
20/06/2020 09:40,6728,54.12841797,51.52978516,52.89453125,1041.296875,1110.875,394.0859375,684.5,575.53125
20/06/2020 09:45,6729,54.79492188,51.86328125,53,1040.875,1108.59375,394.6054688,682.1171875,575.390625
20/06/2020 09:50,6730,54.97607422,51.96289063,53.11132813,1037.3125,1103.390625,394.5195313,678.96875,577.3828125
20/06/2020 09:55,6731,55.33251953,52.17480469,53.25878906,1035.625,1100.296875,394.78125,677.1640625,580.7109375
20/06/2020 10:00,6732,55.66601563,52.48486328,53.58349609,1037.796875,1099.28125,394.8398438,676.0859375,584.1484375
20/06/2020 10:05,6733,56.22998047,52.80908203,53.68847656,1040.15625,1099.59375,395.3867188,675.5,586.0625
20/06/2020 10:10,6734,56.59521484,52.9765625,53.04638672,1042.625,1099.59375,395.390625,673.2734375,587.78125
20/06/2020 10:15,6735,56.92822266,53,52.05517578,1044.890625,1099.671875,395.1757813,673.109375,588.2578125
20/06/2020 10:20,6736,57.07421875,52.98486328,51.15820313,1048.421875,1099.9375,394.7890625,670.953125,589.09375
20/06/2020 10:25,6737,57.40771484,52.75976563,50.86914063,1049.90625,1096.78125,394.6484375,668.7890625,590.6015625
20/06/2020 10:30,6738,57.74121094,52.52148438,50.86914063,1048.765625,1094.609375,394.5742188,665.515625,592.65625
20/06/2020 10:35,6739,58.26416016,52.53564453,51.04785156,1041.515625,1088.203125,394.203125,661.984375,596.6640625
20/06/2020 10:40,6740,58.59765625,52.76074219,51.49755859,1039.921875,1087.28125,394.5507813,661.5234375,596.90625
20/06/2020 10:45,6741,58.93066406,52.99902344,51.83105469,1039.75,1084.671875,394.9726563,662.890625,596.203125
20/06/2020 10:50,6742,59.20703125,53.22705078,52.18017578,1044.890625,1084.09375,395.15625,663.8359375,594.171875
20/06/2020 10:55,6743,59.54052734,53.37841797,52.46289063,1045.203125,1081.78125,394.9921875,662.8359375,595.5390625
20/06/2020 11:00,6744,59.87353516,53.60449219,52.75976563,1044.125,1079.140625,395.0546875,657.7421875,598.046875
20/06/2020 11:05,6745,60.14794922,53.71044922,52.67724609,1042.078125,1076.046875,395.4101563,654.3046875,602.5078125
20/06/2020 11:10,6746,60.43017578,53.89208984,52.39501953,1038.6875,1070.8125,395.4804688,651.0078125,606.7890625
20/06/2020 11:15,6747,60.76367188,54,52.203125,1034.921875,1066.328125,395.7460938,648.3046875,610.2421875
20/06/2020 11:20,6748,61.03125,54,52.23193359,1034.421875,1067.09375,395.7539063,648.4765625,610.9296875
20/06/2020 11:25,6749,61.41455078,54,52.51464844,1029.09375,1062.46875,395.6484375,645.0625,613.3828125
20/06/2020 11:30,6750,61.74755859,54.01025391,52.74316406,1027.890625,1062.203125,395.2421875,644.4765625,614.5078125
20/06/2020 11:35,6751,61.99853516,54.16894531,53.10986328,1018.5625,1052.578125,395.3671875,639.4140625,618.1953125
20/06/2020 11:40,6752,62,54.47021484,53.45898438,1023.0625,1057.46875,395.2421875,642.203125,614.2265625
20/06/2020 11:45,6753,62.03857422,54.79296875,53.45996094,1024.859375,1056.953125,395.3789063,645.140625,610.8984375
20/06/2020 11:50,6754,62.37109375,54.96777344,53.29931641,1031.640625,1065.609375,395.2460938,650.3359375,606
20/06/2020 11:55,6755,62.70458984,55,53.00097656,1030.28125,1066.734375,395.2734375,651.4609375,605.9765625
20/06/2020 12:00,6756,62.99902344,55,53.15527344,1030.203125,1068.984375,395.1015625,652.546875,605.4609375
20/06/2020 12:05,6757,63.21435547,55,53.43066406,1031.03125,1068.28125,394.9960938,654.078125,604.421875
20/06/2020 12:10,6758,63.43505859,55,53.66259766,1032.140625,1069.140625,394.9609375,656.4765625,601.4609375
20/06/2020 12:15,6759,63.76855469,55,53.77636719,1030.59375,1067.828125,394.7421875,658.265625,601.0078125
20/06/2020 12:20,6760,63.88720703,55.16650391,53.70996094,1030.859375,1070.734375,394.796875,660.234375,598.6953125
20/06/2020 12:25,6761,64,55.5,53.68066406,1030.96875,1069.75,394.9609375,658.8203125,600.5390625
20/06/2020 12:30,6762,64,55.83349609,53.74462891,1032.671875,1068.125,395.2070313,653.9765625,604.3828125
20/06/2020 12:35,6763,64.09570313,56,53.984375,1034.546875,1066.359375,395.3125,647.859375,609.1484375
20/06/2020 12:40,6764,64.34960938,56,54.11523438,1033.03125,1061.796875,395.3203125,644.2578125,612.4375
20/06/2020 12:45,6765,64.4765625,56,54.11523438,1017.601563,1053.953125,394.4179688,639.0546875,616.921875
20/06/2020 12:50,6766,64.53710938,56,54.0625,1024.21875,1062.078125,394.2773438,645.1484375,612.0859375
20/06/2020 12:55,6767,64.61425781,56,54.26611328,1022.335938,1058.921875,394.34375,649.09375,608.78125
20/06/2020 13:00,6768,64.67675781,56,54.26611328,1034.140625,1059.609375,395.1679688,660.953125,598.2734375
20/06/2020 13:05,6769,64.85253906,56,54.20361328,1038.296875,1064.671875,395.125,662.03125,597.3828125
20/06/2020 13:10,6770,64.85351563,56,54.03466797,1054.28125,1078.40625,394.6757813,660.765625,596.5859375
20/06/2020 13:15,6771,64.99902344,56.04101563,54.50488281,1065.453125,1081.21875,394.5859375,654.09375,601.96875
20/06/2020 13:20,6772,65,56.29443359,55.12744141,1058.71875,1070.671875,394.8046875,646.75,609.34375
20/06/2020 13:25,6773,65,56.62744141,55.78125,1054.625,1064.921875,395.2890625,645.4453125,612.5390625
20/06/2020 13:30,6774,65,56.91992188,55.88427734,1063.71875,1073.03125,395.4296875,646.640625,612.140625
20/06/2020 13:35,6775,65,57.04101563,56.07421875,1083.140625,1090.28125,395.4375,651.6953125,606.8125
20/06/2020 13:40,6776,65.25195313,57.19726563,56.09179688,1088.3125,1095.171875,394.7773438,651.96875,605.4453125
20/06/2020 13:45,6777,65.58496094,57.47070313,56.28466797,1070.71875,1084.03125,394.3789063,645.0703125,610.40625
20/06/2020 13:50,6778,65.91796875,57.68847656,56.43164063,1048.859375,1063.75,394.2226563,639.3046875,615.9453125
20/06/2020 13:55,6779,66,57.80126953,56.33984375,1038.390625,1055.0625,394.8515625,635.2109375,621.3984375
20/06/2020 14:00,6780,66,57.66455078,56.08251953,1039.75,1062.3125,394.6132813,634.6875,621.8359375
20/06/2020 14:05,6781,66,57.73876953,55.92236328,994.953125,1037.515625,387.4335938,621.03125,623.7578125
20/06/2020 14:10,6782,66,57.80273438,56.0078125,983.203125,1037.75,386.3828125,624.3828125,619.765625
20/06/2020 14:15,6783,66,58,56.3671875,953.4296875,973.8046875,383.3710938,622.8515625,615.296875
20/06/2020 14:20,6784,66,58,56.52539063,971.0546875,979.546875,389.5507813,634.3359375,614.9140625
20/06/2020 14:25,6785,66,58,56.58154297,998.1640625,1037.59375,390.4257813,643.8125,605.6953125
20/06/2020 14:30,6786,66,58,56.67236328,1058.21875,1092.34375,393.9179688,662.6953125,595.5703125
20/06/2020 14:35,6787,66,58,56.71484375,1077.75,1113.5,394.0664063,668.8046875,588.7734375
20/06/2020 14:40,6788,66,58,56.95947266,1052.4375,1075.625,393.8242188,661.90625,596.1171875
20/06/2020 14:45,6789,66,58,57,969.203125,982.7265625,385.4492188,639.75,602.4375
20/06/2020 14:50,6790,65.79003906,58,55.89746094,868.4140625,932.015625,357.3242188,627.046875,572.03125
20/06/2020 14:55,6791,65.41113281,57.86865234,54.46191406,745.8125,771.359375,328.421875,620.6796875,532.03125
20/06/2020 15:00,6792,64.91894531,57.53515625,53.90673828,764.3359375,854.1640625,332.6757813,633.984375,526.7890625
20/06/2020 15:05,6793,64.92089844,57.20214844,54.5859375,820.90625,878.3828125,350.734375,640.8359375,547.6953125
20/06/2020 15:10,6794,65.15234375,56.87841797,54.35107422,783.453125,798.8203125,326.1445313,637.8203125,510.4882813
20/06/2020 15:15,6795,65.31054688,56.58837891,53.68310547,790.484375,792.171875,322.375,646.7890625,497.8203125
20/06/2020 15:20,6796,65.18457031,56.25488281,53.69628906,874.234375,969.8671875,333.1523438,662.8203125,499.3671875
20/06/2020 15:25,6797,65,56.26806641,55.05175781,1063.15625,1138.734375,386.71875,674.578125,573.359375
20/06/2020 15:30,6798,65.11816406,56.55810547,56.08886719,1107.765625,1115.953125,395.03125,667.3828125,591.015625
20/06/2020 15:35,6799,65.296875,56.89160156,56.16503906,1096.375,1108.65625,395.59375,659.0078125,599.8046875
20/06/2020 15:40,6800,65.62988281,57,56.2734375,1063.21875,1105.65625,390.8828125,651.5,597.8828125
20/06/2020 15:45,6801,65.84472656,57.06542969,56.13525391,1032.34375,1111.59375,383.6523438,648.1640625,590.2578125
20/06/2020 15:50,6802,66,57.06640625,55.28710938,884.0546875,791.3671875,346.1640625,635.4140625,549.15625
20/06/2020 15:55,6803,65.94433594,57.06640625,54.17236328,760.671875,737.21875,307.5117188,628.15625,501.1054688
20/06/2020 16:00,6804,65.61132813,57.00097656,53.49462891,696.453125,705.0859375,295.6289063,619.5703125,488.8554688
20/06/2020 16:05,6805,65.43554688,56.82910156,53.60546875,759.7734375,788.8046875,317.4375,629.8125,508.546875
20/06/2020 16:10,6806,65.33007813,56.49707031,53.43310547,772.40625,974.4921875,317.0078125,640.515625,493.9023438
20/06/2020 16:15,6807,65.12109375,55.92138672,52.53027344,678.9921875,706.765625,283.1132813,646.8359375,437.2734375
20/06/2020 16:20,6808,64.58984375,55.31347656,51.60009766,563.40625,466.546875,237.9921875,645.3671875,368.8046875
20/06/2020 16:25,6809,63.81054688,54.64550781,50.80615234,516.375,466.546875,234.2363281,643.8984375,368.5820313
20/06/2020 16:30,6810,63.35205078,54.22167969,51.74414063,684.4765625,919.5703125,286.9257813,664.3984375,432.765625
20/06/2020 16:35,6811,63.06005859,54,52.9453125,789.359375,1069.53125,330.2695313,665.1640625,496.4101563
20/06/2020 16:40,6812,62.93603516,54,53.36816406,790.0390625,1069.53125,323.1445313,660.2578125,485.4648438
20/06/2020 16:45,6813,62.75537109,54,52.84472656,726.515625,968.5859375,313.6484375,644.34375,483.234375
20/06/2020 16:50,6814,62.95166016,54.05761719,53.15380859,761.421875,968.8125,330.8476563,646.484375,509.5429688
20/06/2020 16:55,6815,63.34814453,54.23535156,54.68505859,882.921875,949.7578125,384.2109375,642.359375,597.234375
20/06/2020 17:00,6816,63.86279297,54.52783203,55.84179688,891.9609375,929.1953125,387.7890625,626.5078125,618.25
20/06/2020 17:05,6817,64.03417969,55.10107422,55.71337891,854.703125,900.4453125,374.6523438,612.5390625,610.5
20/06/2020 17:10,6818,64.37109375,55.59033203,55.37304688,832.8515625,869.609375,365.65625,611.046875,598.5234375
20/06/2020 17:15,6819,64.89550781,55.96435547,54.67382813,815.5078125,850.3125,357.9765625,612.8515625,587.71875
20/06/2020 17:20,6820,65.10546875,55.75097656,53.06494141,682.4921875,856.21875,302.8828125,617.375,494.7929688
20/06/2020 17:25,6821,64.88867188,55.35839844,52.58886719,667.0703125,842.7421875,300.6835938,622.796875,485.0585938
