deviceid,floatvalue_saliencyscore,floatvalue_kmeansscore,floatvalue_FFTScore,floatvalue_spectralScore,floatvalue_GenScore,floatvalue,timestamp
CakebreadId_0128,96.21576828943329,236.770261975876,37.787997732721074,62.926837955476714,0.12214842143118256,42,01/31/2020 12:25,
CakebreadId_0128,94.16813138051828,247.6939250231792,38.76902166664235,63.261395930017365,0.14278345813490256,44,01/31/2020 12:25,
CakebreadId_0128,97.6444935340589,264.8295815859874,47.352480839330546,63.914118423663524,0.1762100650588209,43,01/31/2020 12:26,
CakebreadId_0128,99.77784316770732,258.9953570196384,55.74373902089431,64.04936868731079,0.15675543568760278,44,01/31/2020 12:27,
CakebreadId_0128,100.62416152389518,255.49321714434282,52.53082007006633,62.9488889999364,0.13120918576371962,43,01/31/2020 12:27,
CakebreadId_0128,100.73912385802873,241.80775932031472,44.44910018518216,60.593663615148714,0.12897001913240883,44,01/31/2020 12:27,
CakebreadId_0128,96.28563687447341,239.30041710942962,41.44145619910408,57.69106629564708,0.1436315383003018,42,01/31/2020 12:27,
CakebreadId_0128,83.64418326172125,225.10313092442533,33.427211518374385,55.126821179978364,0.12298604811235381,43,01/31/2020 12:28,
CakebreadId_0128,100.2382645445192,281.5793920923419,56.63427105506679,53.38276838290375,0.22612973798391123,42,01/31/2020 12:28,
CakebreadId_0128,169.38877154401686,397.0558272350978,119.09847780567361,51.86530803152855,0.46649665390553635,43,01/31/2020 12:28,
CakebreadId_0128,187.46429651320383,383.25405771636446,143.1838067691345,49.25509213093691,0.4748340584106293,42,01/31/2020 12:30,
CakebreadId_0128,200.0639179211578,354.7644506768285,144.4279823439809,45.22826232024474,0.417944670443891,43,01/31/2020 12:30,
CakebreadId_0128,202.4256525727475,399.1476853815624,139.55379795523626,41.28953360130472,0.40154298181531156,42,01/31/2020 12:31,
CakebreadId_0128,205.598446422384,400.7646000198041,137.75469383846996,39.81683904589341,0.4717081615426366,38,01/31/2020 12:31,
CakebreadId_0128,209.94778972371472,398.02438669784914,129.15624622024933,42.23076883397078,0.4824859127486202,42,01/31/2020 12:32,
CakebreadId_0128,213.61925374403063,402.82798009840377,133.87176033436805,47.86358227229056,0.4813469880100478,43,01/31/2020 12:32,
CakebreadId_0128,215.73684255802414,407.59195960106445,168.7367159243701,54.44884374421875,0.47692278235398433,42,01/31/2020 12:32,
CakebreadId_0128,232.16481700306377,412.33228199349657,162.4356221098614,59.7830693876167,0.413429895204274,44,01/31/2020 12:34,
CakebreadId_0128,241.14703911433153,410.75806036369744,127.76302029721,63.04928933692572,0.344549711448727,43,01/31/2020 12:34,
CakebreadId_0128,242.59456634518665,418.4664546784271,105.80528426519646,64.70214598222715,0.3777161846741767,44,01/31/2020 12:35,
CakebreadId_0128,201.99357376086428,362.58015491238245,80.96225501044755,65.24745529767335,0.3057859510189113,43,01/31/2020 12:35,
CakebreadId_0128,141.7783368629632,258.0235562678527,51.7989236155885,64.90686456800566,0.1639633393240433,44,01/31/2020 12:36,
CakebreadId_0128,141.00041226428675,258.5906164444688,52.983881550259504,63.917882345151405,0.16365859428982357,43,01/31/2020 12:36,
CakebreadId_0128,134.3303890545212,259.96773268411494,49.40594374014706,62.40325318817039,0.1488735873296392,44,01/31/2020 12:38,
CakebreadId_0128,118.76690280473258,258.6655951686481,43.22314357895954,60.46448791250043,0.13056274606237528,42,01/31/2020 12:38,
CakebreadId_0128,107.39158384698212,245.17608906829986,39.95697496515419,58.30542235271289,0.1358368737443538,44,01/31/2020 12:38,
CakebreadId_0128,111.48496596695954,249.43446634331804,45.385995518032104,56.22724431221975,0.16514201933308764,42,01/31/2020 12:39,
CakebreadId_0128,116.35672000360665,254.23304980020737,57.252460665848574,54.68539355263614,0.1938405988355792,43,01/31/2020 12:39,
CakebreadId_0128,112.12963532694235,252.9463398285389,61.477886584633424,54.258215999702564,0.16832783527950074,42,01/31/2020 12:39,
CakebreadId_0128,106.31324654666172,249.16579135563947,56.91666338149252,55.326788159675274,0.1467660267485199,43,01/31/2020 12:40,
CakebreadId_0128,97.35661554924997,247.6010389161512,47.99598479309102,57.706193351298126,0.1485053307586795,42,01/31/2020 12:40,
CakebreadId_0128,80.93304487168919,240.84264030634787,44.291189933092994,60.593663615148714,0.1592256016489368,44,01/31/2020 12:41,
CakebreadId_0128,64.12889402079074,228.80621858939162,42.6290596707862,62.93301902874083,0.16315447200805114,43,01/31/2020 12:41,
CakebreadId_0128,60.61292029174429,211.5736911310534,42.47992397004814,63.83461313848346,0.1321472087751188,44,01/31/2020 12:42,
CakebreadId_0128,63.60647548233208,214.44176680569257,44.84369657899388,62.93301902874083,0.11687600173560335,43,01/31/2020 12:42,
CakebreadId_0128,66.40868023242429,216.12157424102202,38.63563423768736,60.593663615148714,0.10979486271873448,44,01/31/2020 12:43,
CakebreadId_0128,65.41118191215801,221.88957262692412,36.88078759401429,57.69106629564708,0.1202872038179766,42,01/31/2020 12:43,
CakebreadId_0128,66.99484255753855,225.1018627124847,33.42820539835817,55.126821179978364,0.12299025089091788,43,01/31/2020 12:43,
CakebreadId_0128,69.67950356315491,218.97216551829953,34.21266015316719,53.44838615621054,0.11309545235621067,42,01/31/2020 12:44,
CakebreadId_0128,68.22424824264948,202.8666765694741,38.29312106614338,52.688941679536455,0.10597323816700736,43,01/31/2020 12:45,
CakebreadId_0128,70.53930778935273,195.59629379294316,33.74877178080993,52.49316124203356,0.09587161300866161,42,01/31/2020 12:45,
CakebreadId_0128,77.02447219920798,174.93363441261013,31.456365672281052,52.477900708431385,0.09880729782566511,43,01/31/2020 12:45,
CakebreadId_0128,67.74122193898731,163.85622858478035,29.91299107275645,52.47790070843143,0.1022196977058063,42,01/31/2020 12:45,
CakebreadId_0128,51.661070070823214,137.26157814287814,25.154745262440194,52.477900708431385,0.07973018874849531,43,01/31/2020 12:46,
CakebreadId_0128,54.75078320322942,138.0735046751029,25.233902619240798,52.47790070843143,0.07984711255021533,42,01/31/2020 12:46,
CakebreadId_0128,70.41559682768643,137.26152497674892,25.154740079101437,52.477900708431385,0.07973018109215486,43,01/31/2020 12:47,
CakebreadId_0128,89.86326077189712,138.07355784122058,25.23390780257843,52.47790070843143,0.07984712020655411,42,01/31/2020 12:47,
CakebreadId_0128,94.85683830857685,137.2614718106256,25.15473489576326,52.477900708431385,0.07973017343581526,43,01/31/2020 12:48,
CakebreadId_0128,93.6656253449694,138.07361100735542,25.23391298591773,52.47790070843143,0.07984712786289537,42,01/31/2020 12:48,
CakebreadId_0128,90.47360582179869,137.2614186444964,25.154729712424505,52.477900708431385,0.07973016577947481,43,01/31/2020 12:49,
CakebreadId_0128,88.60774006614228,151.49577425032268,28.202303070313146,52.49316124203356,0.09621466844073703,42,01/31/2020 12:49,
CakebreadId_0128,80.67314355817992,177.1242399150434,34.7131047891913,52.688941679536455,0.12302418078684267,43,01/31/2020 12:50,
CakebreadId_0128,78.21501126241579,183.99011964593328,35.46709089603919,53.44838615621054,0.10521290460990398,42,01/31/2020 12:50,
CakebreadId_0128,90.4623212570314,198.67157928943763,33.37195011700512,55.126821179978364,0.09537762487341728,43,01/31/2020 12:51,
CakebreadId_0128,92.69285414908997,203.80700192729353,31.667646556148988,57.69106629564708,0.09862899942311106,42,01/31/2020 12:51,
CakebreadId_0128,91.33983006587891,216.26950911721795,31.96149900580693,60.604685111899705,0.10546209063444895,44,01/31/2020 12:51,
CakebreadId_0128,82.75319829820546,220.98196517471757,29.77500552980713,63.11312437227111,0.1033713855498945,43,01/31/2020 12:51,
CakebreadId_0128,64.18119083644493,236.20700276572893,33.9883267501356,64.71251051678733,0.11243598168938254,44,01/31/2020 12:52,
CakebreadId_0128,51.94898975719262,242.0120612687774,38.35036454840901,65.40987544823963,0.10584426185098789,43,01/31/2020 12:52,
CakebreadId_0128,53.884108908793664,250.76301098068095,33.640975271336345,65.57829736276817,0.0955334168835231,44,01/31/2020 12:53,
CakebreadId_0128,54.663470511549775,237.652130836092,31.470581858478106,65.58918538156807,0.09926023126335115,43,01/31/2020 12:54,
CakebreadId_0128,53.739004191660726,217.94188648574416,30.29863073214256,65.58918538156807,0.10406480658030859,44,01/31/2020 12:54,
CakebreadId_0128,56.05498540586997,192.35594548007376,26.743949078077932,65.58918538156807,0.08484199314218709,43,01/31/2020 12:55,
CakebreadId_0128,62.15060931535888,192.50602846874295,26.61743874393328,65.58918538156807,0.08455591342073723,44,01/31/2020 12:55,
CakebreadId_0128,59.513830565259184,192.3559356646334,26.743957351864644,65.58918538156807,0.08484201185182542,43,01/31/2020 12:55,
CakebreadId_0128,66.72481717171594,205.1516657598057,29.227811809242294,65.57829736276817,0.09975841117436321,44,01/31/2020 12:55,
CakebreadId_0128,89.38227219535598,234.71856084087128,35.13048408522805,65.40987544823963,0.12434649192681534,43,01/31/2020 12:55,
CakebreadId_0128,92.98920815832666,248.61808688776537,35.526961835978206,64.7125105167874,0.1056436265491325,44,01/31/2020 12:56,
CakebreadId_0128,88.65606513801376,253.62159030082745,33.675049875166046,63.11312437227111,0.09624964535399022,43,01/31/2020 12:56,
CakebreadId_0128,92.5367212816367,241.19819877981345,31.783267905509238,60.604685111899705,0.09898912163950054,44,01/31/2020 12:57,
CakebreadId_0128,101.57281187428676,238.79737987545008,32.26475425788249,57.69106629564708,0.1063371041011746,42,01/31/2020 12:57,
CakebreadId_0128,100.1660525318751,225.5309189618743,29.761218148286524,55.126821179978364,0.10386704143390979,43,01/31/2020 12:57,
CakebreadId_0128,101.81980987742963,218.98228459111124,34.209432534326034,53.44838615621054,0.11309726179648126,42,01/31/2020 12:58,
CakebreadId_0128,103.02385036321907,202.86476909956613,38.29496574740541,52.688941679536455,0.10597786073204754,43,01/31/2020 12:58,
CakebreadId_0128,99.46293813098677,195.60871257150515,33.75030587763856,52.49316124203356,0.0958739525619004,42,01/31/2020 12:59,
CakebreadId_0128,95.3120327777431,174.9323419780241,31.45590171664994,52.477900708431385,0.09879906446992505,43,01/31/2020 12:59,
CakebreadId_0128,93.79830213018676,163.871841691881,29.915748650289505,52.47790070843143,0.10223259160879236,42,01/31/2020 12:59,
CakebreadId_0128,77.63132444390249,137.2606743186944,25.154657145682634,52.477900708431385,0.07973005859070953,43,01/31/2020 13:00,
CakebreadId_0128,62.01682419916135,138.0744084992807,25.233990735997782,52.47790070843143,0.07984724270800025,42,01/31/2020 13:01,
CakebreadId_0128,60.86028319026419,137.26062115255957,25.15465196234333,52.477900708431385,0.07973005093436827,43,01/31/2020 13:01,
CakebreadId_0128,60.10767206031136,138.07446166540993,25.233995919336536,52.47790070843143,0.0798472503643407,42,01/31/2020 13:01,
CakebreadId_0128,63.68629084700481,137.26056798643626,25.15464677900515,52.477900708431385,0.07973004327802868,43,01/31/2020 13:01,
CakebreadId_0128,70.13660774826623,138.07451483154478,25.23400110267584,52.47790070843143,0.07984725802068196,42,01/31/2020 13:02,
CakebreadId_0128,73.87305337450705,148.5879143085833,27.78075725887978,52.467316742566496,0.09497110208774273,43,01/31/2020 13:02,
CakebreadId_0128,74.69167300113212,174.74281070409467,36.05023872677619,52.31891508867348,0.13291674810863874,42,01/31/2020 13:02,
CakebreadId_0128,73.13685222843655,179.36738495704583,41.86848581279124,51.83348840725926,0.13714552834191324,43,01/31/2020 13:02,
CakebreadId_0128,69.62235893842683,182.00795731315844,40.866283290543606,51.02162066418891,0.11400923018762425,42,01/31/2020 13:03,
CakebreadId_0128,70.56554078613154,180.5891138182643,37.508353792463346,50.22033688698331,0.10797890575570096,43,01/31/2020 13:03,
CakebreadId_0128,77.17743548775071,182.99486546121793,36.289135753792095,49.883311859462275,0.11707937771354567,41,01/31/2020 13:04,
CakebreadId_0128,79.51650869982655,180.55573816755467,34.50407966374084,50.22033688698331,0.12080108197101551,43,01/31/2020 13:04,
CakebreadId_0128,81.4698341792529,178.30028932295184,36.34856411799269,51.02162066418891,0.12686831079556174,42,01/31/2020 13:05,
CakebreadId_0128,81.8696340160699,178.63711469701718,43.69198372819745,51.83348840725926,0.1287738532565355,43,01/31/2020 13:05,
CakebreadId_0128,72.3351760406097,178.54707272793073,43.31890485944658,52.31891508867348,0.11430634188097985,42,01/31/2020 13:05,
CakebreadId_0128,54.133836589850326,175.97750713741783,37.50903910635971,52.467316742566496,0.10828928418168492,43,01/31/2020 13:06,
CakebreadId_0128,49.339922042152104,187.56518221477162,37.133133432226906,52.49316124203356,0.13141900959989689,42,01/31/2020 13:06,
CakebreadId_0128,54.48506293039483,197.31036188167369,38.4621722856029,52.688941679536455,0.1423444420688304,43,01/31/2020 13:06,
CakebreadId_0128,64.39355954468422,183.97869907409356,35.467734253401716,53.44838615621054,0.10521953435129709,42,01/31/2020 13:06,
CakebreadId_0128,71.13904788019519,197.81566526845688,35.90334355944729,55.11610009782594,0.11022772017483008,43,01/31/2020 13:07,
CakebreadId_0128,68.99219025099562,192.4841558696641,39.75590602648274,57.51161427597119,0.1369457829427042,42,01/31/2020 13:07,
CakebreadId_0128,60.2102582553053,189.07502080398925,40.547543949124304,59.72665922570469,0.12541086845684116,44,01/31/2020 13:08,
CakebreadId_0128,50.52226018217917,200.6602174623322,39.68153699422872,60.65013672959101,0.13251158301500193,43,01/31/2020 13:08,
CakebreadId_0128,45.48055418502397,222.78945648410297,49.359886555315825,59.93699073996174,0.1741801598854972,44,01/31/2020 13:09,
CakebreadId_0128,44.37543131299194,231.26499155575448,55.46716500126083,58.48018133183544,0.15402914780362403,42,01/31/2020 13:09,
CakebreadId_0128,48.02007208718535,245.0068593181079,46.02841397590027,57.76266646574029,0.1306415456098584,43,01/31/2020 13:09,
CakebreadId_0128,49.76172515902377,250.41393080959466,45.390523284397005,58.660200722011986,0.14624105043528182,42,01/31/2020 13:09,
CakebreadId_0128,54.15823167253981,262.4914107628167,48.501588335893985,60.815583996657345,0.15149333010954882,44,01/31/2020 13:10,
CakebreadId_0128,53.66504788710562,261.48881961646885,38.218694275928996,63.12855184252064,0.11898716717861976,43,01/31/2020 13:10,
CakebreadId_0128,49.513408500402974,259.91577297035866,40.088853790338874,64.71251051678733,0.1306279449560683,44,01/31/2020 13:11,
CakebreadId_0128,46.532532231758495,269.20490429153426,45.72834151739456,65.4252947975374,0.14341524135382308,43,01/31/2020 13:11,
CakebreadId_0128,80.10513570601842,322.87534060557493,77.69245325737607,65.75103763450346,0.32752117085593196,44,01/31/2020 13:11,
CakebreadId_0128,148.89876912429165,395.8747469854061,159.77422921537053,65.84425515711106,0.6781635925003249,43,01/31/2020 13:11,
CakebreadId_0128,169.49559366646494,403.216111156982,184.07463055268985,64.94000259927195,0.5668453751329521,44,01/31/2020 13:12,
CakebreadId_0128,176.23297258425328,404.7063667117683,166.91057230059724,62.253082304778516,0.39943138592590977,43,01/31/2020 13:12,
CakebreadId_0128,186.7533821827764,395.06882665311974,143.7484371523458,58.06571420052942,0.3972669937558825,45,01/31/2020 13:13,
CakebreadId_0128,186.99286074308264,402.29177282550717,144.05906747090322,53.82340343378737,0.5087884948846386,39,01/31/2020 13:14,
CakebreadId_0128,181.61051122413633,403.67438099368366,127.16063932442088,51.28184157946001,0.5376002790200485,43,01/31/2020 13:15,
CakebreadId_0128,186.23450693348283,398.89721831785397,167.68711354897806,51.40857692890436,0.5930537442674123,42,01/31/2020 13:15,
CakebreadId_0128,193.02816572674308,398.98196230291876,222.6517781543578,53.837221861642824,0.5418340640200389,43,01/31/2020 13:15,
CakebreadId_0128,193.66077863261486,397.96647213120445,183.25539934238626,57.29805509832921,0.4110579679814193,42,01/31/2020 13:15,
CakebreadId_0128,193.32197883264067,392.2116949818778,143.0240991609433,60.577210323078226,0.4069431862605851,44,01/31/2020 13:16,
CakebreadId_0128,173.17280681352878,380.4211527327493,110.0434888244218,63.11312437227111,0.4431501097446634,43,01/31/2020 13:16,
CakebreadId_0128,119.06888620403649,315.29371705645696,58.3677174729761,64.70214598222715,0.23459280892286916,44,01/31/2020 13:17,
CakebreadId_0128,89.60600880480374,241.16405352404192,48.70775317148792,65.24745529767335,0.15745223918193918,43,01/31/2020 13:17,
CakebreadId_0128,112.63826057621863,258.0213778445436,51.79570193722088,64.90686456800566,0.16395888143032158,44,01/31/2020 13:17,
CakebreadId_0128,125.30982020171386,266.40269988298354,55.08227315106113,63.93368806240126,0.1758849915494452,43,01/31/2020 13:18,
CakebreadId_0128,128.60142460968925,277.9467034140837,56.370365469664364,62.61655321371345,0.18187410773317186,44,01/31/2020 13:18,
CakebreadId_0128,133.85850099304665,272.3680724683244,51.1894480553692,61.440913533743306,0.15100342140421197,42,01/31/2020 13:18,
CakebreadId_0128,153.55223484208503,276.7047230281948,49.20996698185902,60.95538400870859,0.16427008739177767,44,01/31/2020 13:19,
CakebreadId_0128,168.16326345689797,275.53587449129714,56.315856105684865,61.26265868984603,0.20318430287496422,42,01/31/2020 13:19,
CakebreadId_0128,164.55471907115333,262.6941464870331,62.524321703172596,61.74159221972289,0.18741294583626975,44,01/31/2020 13:20,
CakebreadId_0128,159.2962607677656,257.2844270614676,60.66558397695579,61.45933231549803,0.1695523580846793,43,01/31/2020 13:20,
CakebreadId_0128,156.8889751539868,244.3381564617115,59.474664353784846,59.93389885176326,0.1708849780959303,44,01/31/2020 13:21,
CakebreadId_0128,150.59756149052922,241.33048073314635,56.833289199080184,57.52824256033581,0.17150478328534527,42,01/31/2020 13:21,
CakebreadId_0128,142.19132773237905,225.7463257988254,44.72806266145525,55.11610009782594,0.14793093155619352,43,01/31/2020 13:22,
CakebreadId_0128,130.44873616116558,219.55518358984264,42.800824889735054,53.44838615621054,0.14673353995016372,42,01/31/2020 13:22,
CakebreadId_0128,112.58776863745365,202.3803181918827,41.6914546423431,52.688941679536455,0.12436615545550075,43,01/31/2020 13:22,
CakebreadId_0128,96.04768670896424,195.6313585795981,33.75310334834173,52.49316124203356,0.09587821880606563,42,01/31/2020 13:22,
CakebreadId_0128,93.6862693615704,174.92998518552315,31.455055679903463,52.477900708431385,0.09878405070344426,43,01/31/2020 13:22,
CakebreadId_0128,74.68190549082388,163.90031265167124,29.920777173987943,52.47790070843143,0.10225610401994079,42,01/31/2020 13:23,
CakebreadId_0128,45.839473880379856,137.2590261687031,25.154496462182653,52.477900708431385,0.07972982124415767,43,01/31/2020 13:23,
CakebreadId_0128,41.48850497118026,138.07605664926643,25.234151419497216,52.47790070843143,0.0798474800545513,42,01/31/2020 13:23,
CakebreadId_0128,39.300191498300045,137.25897300257978,25.154491278844475,52.477900708431385,0.07972981358781807,43,01/31/2020 13:24,
CakebreadId_0128,38.301634100548036,138.07610981540128,25.234156602836517,52.47790070843143,0.07984748771089258,42,01/31/2020 13:24,
CakebreadId_0128,45.33548499731205,137.25891983645056,25.15448609550572,52.477900708431385,0.07972980593147762,43,01/31/2020 13:24,
CakebreadId_0128,61.55382066124965,138.07616298152456,25.234161786174695,52.47790070843143,0.07984749536723217,42,01/31/2020 13:25,
CakebreadId_0128,71.16667088532564,137.2588666703157,25.154480912166417,52.477900708431385,0.07972979827513636,43,01/31/2020 13:25,
CakebreadId_0128,66.8030318011967,138.0762161476538,25.23416696951345,52.47790070843143,0.07984750302357262,42,01/31/2020 13:25,
CakebreadId_0128,60.258880993998275,137.25881350419803,25.154475728828785,52.477900708431385,0.07972979061879758,43,01/31/2020 13:26,
CakebreadId_0128,58.49273653933974,138.0762693137771,25.234172152851627,52.47790070843143,0.07984751067991222,42,01/31/2020 13:26,
CakebreadId_0128,58.692490961975516,137.25876033806318,25.154470545489485,52.477900708431385,0.07972978296245631,43,01/31/2020 13:26,
CakebreadId_0128,61.224526058100416,138.07632247990634,25.23417733619038,52.47790070843143,0.07984751833625267,42,01/31/2020 13:26,
CakebreadId_0128,68.83587153668665,137.2587071719399,25.15446536215131,52.477900708431385,0.07972977530611672,43,01/31/2020 13:27,
CakebreadId_0128,73.65679584882477,138.07637564604116,25.234182519529686,52.47790070843143,0.07984752599259393,42,01/31/2020 13:27,
CakebreadId_0128,74.42801058548167,137.25865400581066,25.154460178812553,52.477900708431385,0.07972976764977627,43,01/31/2020 13:27,
CakebreadId_0128,75.28078233999499,138.07642881216447,25.23418770286786,52.47790070843143,0.07984753364893352,42,01/31/2020 13:27,
CakebreadId_0128,71.71075703474003,137.2586008396758,25.154454995473248,52.477900708431385,0.07972975999343501,43,01/31/2020 13:27,
CakebreadId_0128,56.42374650822479,138.07648197829369,25.234192886206618,52.47790070843143,0.07984754130527398,42,01/31/2020 13:28,
CakebreadId_0128,59.368594124438445,137.25854767355253,25.154449812135073,52.477900708431385,0.07972975233709541,43,01/31/2020 13:28,
CakebreadId_0128,72.0507804978241,138.07653514442853,25.23419806954592,52.47790070843143,0.07984754896161524,42,01/31/2020 13:29,
CakebreadId_0128,72.57632299465955,137.25849450742328,25.154444628796316,52.477900708431385,0.07972974468075496,43,01/31/2020 13:29,
CakebreadId_0128,71.90443964060437,138.0765883105518,25.234203252884097,52.47790070843143,0.07984755661795483,42,01/31/2020 13:29,
CakebreadId_0128,75.15182429476891,137.25844134128846,25.154439445457015,52.477900708431385,0.0797297370244137,43,01/31/2020 13:30,
CakebreadId_0128,74.63108976356462,138.07664147668106,25.234208436222854,52.47790070843143,0.07984756427429528,42,01/31/2020 13:30,
CakebreadId_0128,72.91450238225707,137.25838817516518,25.154434262118837,52.477900708431385,0.0797297293680741,43,01/31/2020 13:31,
CakebreadId_0128,76.29675604022808,138.07669464281588,25.234213619562155,52.47790070843143,0.07984757193063655,42,01/31/2020 13:31,
CakebreadId_0128,75.74911482622815,137.25833500903593,25.154429078780083,52.477900708431385,0.07972972171173365,43,01/31/2020 13:32,
CakebreadId_0128,73.446217221045,138.0767478089336,25.234218802899786,52.47790070843143,0.07984757958697533,42,01/31/2020 13:32,
CakebreadId_0128,73.32818852513356,137.25828184291265,25.154423895441905,52.477900708431385,0.07972971405539406,43,01/31/2020 13:32,
CakebreadId_0128,65.72136716415405,138.0768009750684,25.234223986239087,52.47790070843143,0.07984758724331659,42,01/31/2020 13:33,
CakebreadId_0128,51.34449352012153,137.2582286767834,25.154418712103148,52.477900708431385,0.07972970639905361,43,01/31/2020 13:33,
CakebreadId_0128,52.16648589415534,151.44351622818914,28.19035139547299,52.49316124203356,0.09614751201454899,42,01/31/2020 13:33,
CakebreadId_0128,62.77193447668906,177.12559534836737,34.710731787538045,52.688941679536455,0.1230512283354803,43,01/31/2020 13:34,
CakebreadId_0128,63.0430634339216,183.95897263185537,35.46884550702619,53.44838615621054,0.1052309857227766,42,01/31/2020 13:34,
CakebreadId_0128,60.49517997381436,198.67484228699496,33.37700542948471,55.126821179978364,0.09538115356181087,43,01/31/2020 13:34,
CakebreadId_0128,53.738644791988115,203.7790874454077,31.664313145334788,57.69106629564708,0.09860832391439979,42,01/31/2020 13:34,
CakebreadId_0128,45.32120362503879,216.27530829683408,31.967126374117942,60.604685111899705,0.10547629215557183,44,01/31/2020 13:35,
CakebreadId_0128,42.11677155312841,220.95059068175638,29.772489773986173,63.11312437227111,0.10335087546579282,43,01/31/2020 13:35,
CakebreadId_0128,38.93411600559591,236.2084913169036,33.97608081019175,64.71251051678733,0.11244062528211915,44,01/31/2020 13:36,
CakebreadId_0128,33.92163262319533,241.9850178443842,38.35747708939544,65.40987544823963,0.10586196836524116,43,01/31/2020 13:36,
CakebreadId_0128,32.860602750336305,250.78236421769262,33.64583542216509,65.57829736276817,0.09553967676397083,44,01/31/2020 13:36,
CakebreadId_0128,33.266515775860995,237.6665809049409,31.46957349144746,65.58918538156807,0.09923197904285805,43,01/31/2020 13:37,
CakebreadId_0128,42.256064320599954,217.9936756828883,30.305544219324876,65.58918538156807,0.10410295373168423,44,01/31/2020 13:37,
CakebreadId_0128,62.12445496506503,192.35535655366067,26.74444550527442,65.58918538156807,0.08484311572047329,43,01/31/2020 13:37,
CakebreadId_0128,72.24151743943438,192.50661739515607,26.616942316736786,65.58918538156807,0.08455479084245102,44,01/31/2020 13:37,
CakebreadId_0128,73.92862721768786,192.3553467382203,26.74445377906114,65.58918538156807,0.08484313443011164,43,01/31/2020 13:38,
CakebreadId_0128,71.9731006025026,192.50662721059427,26.61693404295187,65.58918538156807,0.08455477213281673,44,01/31/2020 13:38,
CakebreadId_0128,79.38885079222717,192.35533692278108,26.744462052846927,65.58918538156807,0.08484315313974788,43,01/31/2020 13:38,
CakebreadId_0128,99.89349728510743,192.50663702603566,26.616925769164283,65.58918538156807,0.08455475342317642,44,01/31/2020 13:38,
CakebreadId_0128,110.48295478911764,192.3553271073407,26.744470326633643,65.58918538156807,0.08484317184938624,43,01/31/2020 13:39,
CakebreadId_0128,119.09798756010234,205.09826481731244,29.216149890645834,65.57829736276817,0.09969232119912501,44,01/31/2020 13:39,
CakebreadId_0128,156.3503164171186,273.89947190953234,49.862518550331416,65.35438604884014,0.198167458836238,43,01/31/2020 13:39,
CakebreadId_0128,228.5903769626094,368.33108379980405,95.38127954900358,64.0343441231348,0.3723028077636464,44,01/31/2020 13:40,
CakebreadId_0128,237.29962159978624,376.1206439366416,120.55224624310422,60.59174713801556,0.4072306545398578,43,01/31/2020 13:40,
CakebreadId_0128,227.27553440633463,375.1027111796001,112.56795803756917,55.200408543852646,0.32559121349470566,44,01/31/2020 13:40,
CakebreadId_0128,218.90516065853498,384.3379622540271,108.6396779399045,49.798192745597,0.32344325577160415,42,01/31/2020 13:40,
CakebreadId_0128,208.23372318411592,381.8843553168956,95.69262831364426,47.06819981765319,0.3329635573025147,39,01/31/2020 13:41,
CakebreadId_0128,208.8249820466036,382.07802728048256,101.01213887006165,48.47746172603947,0.38118343229081225,43,01/31/2020 13:41,
CakebreadId_0128,214.6637030255988,370.9672183027536,112.14725552213336,53.15216512441623,0.399564098672725,42,01/31/2020 13:41,
CakebreadId_0128,221.94391113996795,376.82343261004496,140.57675735830722,58.61024129239899,0.3976293083283996,44,01/31/2020 13:42,
CakebreadId_0128,218.64115461828558,366.69177554058126,138.15124389218093,62.64930581223111,0.33675341424133204,43,01/31/2020 13:42,
CakebreadId_0128,206.0296571780985,369.11441335296826,104.24268653987579,64.68206721667977,0.2879613281401675,44,01/31/2020 13:42,
CakebreadId_0128,177.5298362487038,360.87308846553464,76.15175158607627,65.40987544823963,0.24129046338652604,43,01/31/2020 13:42,
CakebreadId_0128,154.81744827987285,326.6289834153864,54.85332121703465,65.57829736276817,0.2021955883940488,44,01/31/2020 13:43,
CakebreadId_0128,110.71799743606537,237.66935050144826,31.469380221101453,65.58918538156807,0.09922656403397323,43,01/31/2020 13:43,
CakebreadId_0128,106.72928130620392,218.0036019456861,30.306869304369734,65.58918538156807,0.10411026526903995,44,01/31/2020 13:44,
CakebreadId_0128,95.19964882391713,192.3552436760969,26.744540653821456,65.58918538156807,0.08484333088131384,43,01/31/2020 13:44,
CakebreadId_0128,89.78208178852869,192.50673027271768,26.616847168191548,65.58918538156807,0.08455457568161454,44,01/31/2020 13:44,
CakebreadId_0128,90.45512064902101,192.3552338606587,26.744548927606377,65.58918538156807,0.08484334959094812,43,01/31/2020 13:44,
CakebreadId_0128,87.8378845347119,192.5067400881569,26.61683889440576,65.58918538156807,0.08455455697197828,44,01/31/2020 13:45,
CakebreadId_0128,82.53312481891759,192.3552240452173,26.744557201393963,65.58918538156807,0.08484336830058843,43,01/31/2020 13:45,
CakebreadId_0128,74.46206682454758,192.50674990359727,26.616830620619044,65.58918538156807,0.08455453826233994,44,01/31/2020 13:45,
CakebreadId_0128,71.4818750407641,192.35521422977808,26.74456547517975,65.58918538156807,0.08484338701022469,43,01/31/2020 13:45,
CakebreadId_0128,73.86937499792128,192.50675971903863,26.616822346831455,65.58918538156807,0.08455451955269962,44,01/31/2020 13:45,
CakebreadId_0128,68.92280828739636,192.35520441433772,26.744573748966467,65.58918538156807,0.08484340571986304,43,01/31/2020 13:46,
