SPEED,TEMPERATURE,HEAD,DEVICE_ID,PUMP_MODE,FLOW,WARN,KW_HOUR,VOLTAGE,ALARM,POWER,CURRENT,TIMESTAMP,DEVICETYPE,DEVICEID,LOGICALINTERFACE_ID,EVENTTYPE,FORMAT,RCV_TIMESTAMP_UTC,UPDATED_UTC
1057,52.9,48.715,04714B601096,a,31.701,0,3668.999,252,0,1.678,7.32,3162425130,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:28.4,22:28.4
1060,52.6,49.006,04714B601096,a,41.28,0,3669.145,253,0,1.758,7.41,3162425430,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:28.6,27:28.6
1059,51.9,48.906,04714B601096,a,35.384,0,3669.291,253,0,1.716,7.39,3162425730,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:28.8,32:28.8
1054,52.3,48.376,04714B601096,a,18.501,0,3669.425,251,0,1.572,7.15,3162426031,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:29.0,37:29.0
1053,52.2,48.287,04714B601096,a,13.821,0,3669.557,251,0,1.548,7.13,3162426331,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:29.3,42:29.3
1055,52.3,48.515,04714B601096,a,25.448,0,3669.689,251,0,1.64,7.22,3162426631,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:29.5,47:29.5
1056,51.9,48.61,04714B601096,a,26.495,0,3669.829,252,0,1.652,7.25,3162426931,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:29.7,52:29.7
1055,52.3,48.509,04714B601096,a,23.432,0,3669.965,251,0,1.608,7.23,3162427231,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:29.9,57:29.9
1054,52.2,48.413,04714B601096,a,22.301,0,3670.099,251,0,1.6,7.22,3162427532,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:30.1,02:30.1
1055,52,48.511,04714B601096,a,24.104,0,3670.236,251,0,1.612,7.28,3162427832,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:30.3,07:30.3
1053,52,48.306,04714B601096,a,18.167,0,3670.368,251,0,1.564,7.18,3162428132,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:30.6,12:30.6
1054,52.2,48.332,04714B601096,a,18.903,0,3670.5,251,0,1.578,7.18,3162428432,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:30.8,17:30.8
1055,52.3,48.514,04714B601096,a,25.149,0,3670.634,251,0,1.64,7.24,3162428732,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:31.0,22:31.0
1054,52.3,48.406,04714B601096,a,20.282,0,3670.77,251,0,1.596,7.18,3162429033,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:31.2,27:31.2
1055,52.1,48.506,04714B601096,a,22.611,0,3670.902,251,0,1.608,7.28,3162429333,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:31.5,32:31.5
1057,52.1,48.712,04714B601096,a,30.586,0,3671.04,252,0,1.686,7.33,3162429633,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:31.7,37:31.7
1057,52.5,48.713,04714B601096,a,30.958,0,3671.18,252,0,1.676,7.29,3162429933,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:31.9,42:31.9
1056,52.1,48.611,04714B601096,a,26.942,0,3671.319,252,0,1.638,7.29,3162430234,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:32.1,47:32.1
1055,52.5,48.516,04714B601096,a,25.821,0,3671.455,251,0,1.628,7.26,3162430534,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:32.8,52:32.8
1054,52.1,48.411,04714B601096,a,21.852,0,3671.588,251,0,1.61,7.21,3162430834,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:33.0,57:33.0
1056,52,48.618,04714B601096,a,29.773,0,3671.726,252,0,1.666,7.27,3162431135,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:33.2,02:33.2
1054,52.3,48.411,04714B601096,a,21.628,0,3671.862,251,0,1.604,7.2,3162431435,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:33.5,07:33.5
1054,52.5,48.405,04714B601096,a,20.058,0,3671.994,251,0,1.594,7.26,3162431735,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:33.7,12:33.7
1055,51.8,48.517,04714B601096,a,26.194,0,3672.127,251,0,1.638,7.3,3162432035,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:33.9,17:33.9
1064,52.1,49.379,04714B601096,a,47.018,0,3672.274,254,0,1.824,7.5,3162432335,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:34.1,22:34.1
1057,52.9,48.714,04714B601096,a,31.106,0,3672.419,252,0,1.672,7.33,3162432636,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:34.3,27:34.3
1056,52.1,48.614,04714B601096,a,27.985,0,3672.558,252,0,1.63,7.26,3162432936,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:34.5,32:34.5
1059,52.4,48.908,04714B601096,a,36.421,0,3672.698,253,0,1.726,7.35,3162433236,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:34.7,37:34.7
1058,51.8,48.811,04714B601096,a,33.844,0,3672.844,252,0,1.704,7.37,3162433536,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:35.0,42:35.0
1055,52.1,48.507,04714B601096,a,22.835,0,3672.981,251,0,1.618,7.22,3162433836,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:35.2,47:35.2
1056,52.3,48.618,04714B601096,a,29.624,0,3673.119,252,0,1.656,7.29,3162434137,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:35.4,52:35.4
1057,52.1,48.717,04714B601096,a,32.817,0,3673.262,252,0,1.69,7.35,3162434437,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:35.6,57:35.6
1063,52.1,49.286,04714B601096,a,45.667,0,3673.409,254,0,1.8,7.49,3162434737,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:35.9,02:35.9
1069,52.3,49.84,04714B601096,a,55.859,0,3673.566,256,0,1.91,7.63,3162435037,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:36.1,07:36.1
1066,52.3,49.564,04714B601096,a,51.894,0,3673.721,255,0,1.854,7.6,3162435338,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:36.3,12:36.3
1065,52,49.379,04714B601096,a,49.293,0,3673.876,255,0,1.838,7.58,3162435638,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:36.5,17:36.5
1064,52.2,49.379,04714B601096,a,48.045,0,3674.028,254,0,1.822,7.48,3162435938,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:36.7,22:36.7
1074,51.7,50.245,04714B601096,a,64.73,0,3674.183,258,0,1.988,7.78,3162436238,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:36.9,27:36.9
1074,51.8,50.29,04714B601096,a,65.585,0,3674.347,258,0,2.002,7.8,3162436538,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:37.1,32:37.1
1075,51.9,50.38,04714B601096,a,67.074,0,3674.515,258,0,2.02,7.78,3162436839,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:37.3,37:37.3
1085,52.1,51.269,04714B601096,a,80.174,0,3674.685,262,0,2.158,8.02,3162437139,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:37.6,42:37.6
1071,51.7,50.162,04714B601096,a,59.546,0,3674.857,257,0,1.932,7.7,3162437439,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:37.8,47:37.8
1070,52.1,49.929,04714B601096,a,58.764,0,3675.015,256,0,1.93,7.65,3162437739,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:38.0,52:38.0
1068,52,49.748,04714B601096,a,54.397,0,3675.176,256,0,1.9,7.62,3162438039,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:38.2,57:38.2
1076,51.7,50.469,04714B601096,a,68.771,0,3675.342,259,0,2.048,7.81,3162438340,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:38.4,02:38.4
1076,52,50.471,04714B601096,a,68.053,0,3675.515,259,0,2.024,7.79,3162438640,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:38.6,07:38.6
1073,51.8,50.2,04714B601096,a,64.018,0,3675.679,258,0,1.976,7.78,3162438940,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:38.9,12:38.9
1072,51.9,50.11,04714B601096,a,62.082,0,3675.842,257,0,1.964,7.68,3162439240,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:39.0,17:39.0
1076,52,50.469,04714B601096,a,68.986,0,3676.005,259,0,2.024,7.84,3162439540,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:39.3,22:39.3
1067,51.7,49.655,04714B601096,a,53.878,0,3676.171,255,0,1.878,7.6,3162439841,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:39.7,27:39.7
1067,51.6,49.655,04714B601096,a,54.316,0,3676.331,255,0,1.886,7.59,3162440141,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:40.0,32:40.0
1070,52,49.928,04714B601096,a,59.2,0,3676.487,256,0,1.93,7.71,3162440441,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:40.2,37:40.2
1069,51.7,49.839,04714B601096,a,56.513,0,3676.649,256,0,1.908,7.67,3162440742,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:40.4,42:40.4
1069,52.1,49.838,04714B601096,a,57.458,0,3676.809,256,0,1.914,7.6,3162441042,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:40.7,47:40.7
1068,52.2,49.747,04714B601096,a,55.199,0,3676.969,256,0,1.898,7.64,3162441342,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:41.0,52:41.0
1071,52,50.02,04714B601096,a,60.065,0,3677.131,257,0,1.94,7.69,3162441642,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:41.2,57:41.2
1085,52.3,51.26,04714B601096,a,81.481,0,3677.303,262,0,2.168,8.03,3162441943,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:41.4,02:41.4
1082,52,51.009,04714B601096,a,76.216,0,3677.485,261,0,2.112,7.92,3162442243,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:41.6,07:41.6
1083,51.8,51.096,04714B601096,a,77.42,0,3677.663,261,0,2.106,7.93,3162442543,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:41.8,12:41.8
1073,52,50.201,04714B601096,a,63.729,0,3677.834,258,0,1.974,7.72,3162442843,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:42.1,17:42.1
1073,51.9,50.2,04714B601096,a,63.729,0,3678.002,258,0,1.98,7.76,3162443143,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:42.2,22:42.2
1065,51.9,49.518,04714B601096,a,49.179,0,3678.163,255,0,1.85,7.52,3162443444,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:42.5,27:42.5
1078,52.3,50.652,04714B601096,a,70.497,0,3678.325,259,0,2.054,7.82,3162443744,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:42.7,32:42.7
1076,51.5,50.565,04714B601096,a,68.096,0,3678.493,259,0,2.016,7.77,3162444044,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:42.9,37:42.9
1077,51.7,50.556,04714B601096,a,71.319,0,3678.663,259,0,2.052,7.8,3162444344,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:43.1,42:43.1
1080,52.1,50.831,04714B601096,a,73.489,0,3678.841,260,0,2.086,7.87,3162444644,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:43.3,47:43.3
1075,52.1,50.381,04714B601096,a,66.858,0,3679.011,258,0,2.012,7.77,3162444945,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:44.0,52:44.0
1078,52.2,50.648,04714B601096,a,71.713,0,3679.184,259,0,2.062,7.85,3162445245,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:44.2,57:44.2
1070,52,49.925,04714B601096,a,61.014,0,3679.349,256,0,1.946,7.72,3162445545,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:44.4,02:44.4
1087,52.3,51.437,04714B601096,a,83.248,0,3679.525,262,0,2.198,8.03,3162445846,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:44.6,07:44.6
1083,52.1,51.102,04714B601096,a,76.439,0,3679.708,261,0,2.12,7.92,3162446146,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:44.8,12:44.8
1076,52.2,50.47,04714B601096,a,68.484,0,3679.882,259,0,2.026,7.86,3162446446,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:45.1,17:45.1
1069,51.7,49.768,04714B601096,a,57.566,0,3680.042,256,0,1.916,7.67,3162446746,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:45.3,22:45.3
1068,52.1,49.84,04714B601096,a,55.641,0,3680.201,256,0,1.88,7.58,3162447047,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:45.5,27:45.5
1079,51.9,50.643,04714B601096,a,73.143,0,3680.361,260,0,2.072,7.87,3162447347,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:45.7,32:45.7
1079,52,50.734,04714B601096,a,74.244,0,3680.536,260,0,2.082,7.92,3162447647,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:45.9,37:45.9
1089,52.3,51.609,04714B601096,a,85.564,0,3680.72,263,0,2.218,8.09,3162447947,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:46.1,42:46.1
1080,51.8,50.833,04714B601096,a,72.99,0,3680.901,260,0,2.074,7.86,3162448247,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:46.4,47:46.4
1080,52,50.903,04714B601096,a,73.065,0,3681.074,260,0,2.086,7.86,3162448548,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:46.6,52:46.6
1071,51.9,49.994,04714B601096,a,61.914,0,3681.236,257,0,1.958,7.69,3162448848,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:46.8,57:46.8
1065,51.7,49.472,04714B601096,a,49.168,0,3681.396,255,0,1.832,7.55,3162449148,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:47.0,02:47.0
1071,51.8,50.021,04714B601096,a,59.775,0,3681.554,257,0,1.946,7.7,3162449448,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:47.2,07:47.2
1068,51.7,49.747,04714B601096,a,54.835,0,3681.716,256,0,1.902,7.63,3162449748,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:47.5,12:47.5
1068,51.8,49.747,04714B601096,a,55.636,0,3681.877,256,0,1.892,7.61,3162450049,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:47.6,17:47.6
1075,51.7,50.38,04714B601096,a,67.145,0,3682.04,258,0,2.01,7.77,3162450349,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:47.9,22:47.9
1085,51.2,51.269,04714B601096,a,80.174,0,3682.214,262,0,2.162,8,3162450649,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:48.1,27:48.1
1082,51.8,51.002,04714B601096,a,77.417,0,3682.389,261,0,2.12,7.96,3162450949,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:48.3,32:48.3
1086,51.4,51.332,04714B601096,a,81.277,0,3682.564,262,0,2.166,7.94,3162451249,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:48.5,37:48.5
1070,51.6,49.928,04714B601096,a,59.345,0,3682.734,257,0,1.928,7.67,3162451550,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:48.7,42:48.7
1074,51.4,50.243,04714B601096,a,65.667,0,3682.898,258,0,1.994,7.77,3162451850,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:48.9,47:48.9
1081,51.5,50.941,04714B601096,a,75.448,0,3683.069,260,0,2.108,7.88,3162452152,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:51.4,52:51.4
1071,51.7,50.018,04714B601096,a,61.513,0,3683.239,257,0,1.946,7.7,3162452453,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:51.6,57:51.6
1076,51.8,50.494,04714B601096,a,68.226,0,3683.406,259,0,2.028,7.81,3162452753,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:51.8,02:51.8
1080,51.5,50.904,04714B601096,a,72.922,0,3683.575,260,0,2.072,7.89,3162453053,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:52.0,07:52.0
1065,52,49.401,04714B601096,a,52.415,0,3683.741,255,0,1.872,7.59,3162453353,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:52.2,12:52.2
1062,51.8,49.192,04714B601096,a,42.689,0,3683.89,254,0,1.77,7.47,3162453653,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:52.4,17:52.4
1069,51.7,49.838,04714B601096,a,57.385,0,3684.044,256,0,1.92,7.71,3162453954,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:53.4,22:53.4
1072,51.8,50.109,04714B601096,a,62.588,0,3684.211,257,0,1.966,7.71,3162454255,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:53.6,27:53.6
1069,52,49.84,04714B601096,a,55.786,0,3684.369,256,0,1.904,7.61,3162454555,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:53.9,32:53.9
1073,51.7,50.199,04714B601096,a,64.595,0,3684.533,258,0,1.984,7.7,3162454855,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:54.1,37:54.1
1063,51.8,49.286,04714B601096,a,45.52,0,3684.697,254,0,1.804,7.51,3162455155,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:54.3,42:54.3
1066,51.8,49.564,04714B601096,a,50.724,0,3684.848,255,0,1.858,7.61,3162455455,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:54.5,47:54.5
1060,51.8,49.005,04714B601096,a,39.727,0,3684.998,253,0,1.748,7.43,3162455756,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:54.7,52:54.7
1068,51.7,49.744,04714B601096,a,57.53,0,3685.152,256,0,1.914,7.68,3162456056,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:54.9,57:54.9
1072,51.5,50.06,04714B601096,a,63.535,0,3685.313,257,0,1.976,7.73,3162456356,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:55.2,02:55.2
1071,51.3,50.02,04714B601096,a,60.427,0,3685.473,257,0,1.94,7.73,3162456656,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:55.4,07:55.4
1076,51.7,50.472,04714B601096,a,67.622,0,3685.638,259,0,2.024,7.77,3162456956,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:55.6,12:55.6
1063,51.8,49.286,04714B601096,a,45.887,0,3685.8,254,0,1.81,7.53,3162457257,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:55.8,17:55.8
1060,51.4,49.004,04714B601096,a,39.136,0,3685.949,253,0,1.754,7.45,3162457557,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:56.0,22:56.0
1070,51.7,49.927,04714B601096,a,59.998,0,3686.102,256,0,1.938,7.65,3162457857,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:56.2,27:56.2
1070,51.4,49.928,04714B601096,a,59.272,0,3686.263,256,0,1.936,7.64,3162458157,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:56.4,32:56.4
1073,51.2,50.175,04714B601096,a,64.78,0,3686.419,258,0,1.988,7.75,3162458457,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:56.6,37:56.6
1072,51.5,50.158,04714B601096,a,61.859,0,3686.587,257,0,1.976,7.74,3162458758,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:56.8,42:56.8
1069,51.5,49.837,04714B601096,a,57.676,0,3686.75,256,0,1.908,7.66,3162459058,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,47:57.1,47:57.1
1075,51.5,50.376,04714B601096,a,68.44,0,3686.914,259,0,2.028,7.8,3162459358,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,52:57.7,52:57.7
1063,51.5,49.286,04714B601096,a,45.446,0,3687.079,254,0,1.802,7.5,3162459659,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,57:57.9,57:57.9
1064,51.2,49.333,04714B601096,a,48.032,0,3687.233,254,0,1.83,7.53,3162459959,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,02:58.2,02:58.2
1062,51.6,49.191,04714B601096,a,41.731,0,3687.381,254,0,1.764,7.52,3162460259,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,07:58.4,07:58.4
1066,51.5,49.564,04714B601096,a,51.967,0,3687.535,255,0,1.87,7.62,3162460559,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,12:58.6,12:58.6
1063,51.4,49.286,04714B601096,a,47.064,0,3687.684,254,0,1.82,7.46,3162460860,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,17:58.8,17:58.8
1067,51.2,49.657,04714B601096,a,51.981,0,3687.842,255,0,1.866,7.58,3162461160,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,22:59.0,22:59.0
1066,51.2,49.564,04714B601096,a,51.236,0,3687.999,255,0,1.848,7.54,3162461460,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,27:59.2,27:59.2
1071,51.4,50.018,04714B601096,a,61.658,0,3688.154,257,0,1.954,7.69,3162461760,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,32:59.5,32:59.5
1067,51.8,49.656,04714B601096,a,52.127,0,3688.313,255,0,1.844,7.51,3162462060,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,37:59.7,37:59.7
1073,51.5,50.199,04714B601096,a,64.451,0,3688.472,258,0,1.982,7.71,3162462361,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,42:59.9,42:59.9
1074,51.5,50.288,04714B601096,a,66.233,0,3688.642,258,0,1.996,7.81,3162462661,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:00.1,48:00.1
1066,51.3,49.564,04714B601096,a,50.212,0,3688.799,255,0,1.836,7.53,3162462961,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:00.3,53:00.3
1068,51.2,49.722,04714B601096,a,56.618,0,3688.954,256,0,1.896,7.6,3162463261,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:00.6,58:00.6
1070,51.7,49.926,04714B601096,a,60.651,0,3689.115,256,0,1.946,7.72,3162463561,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:00.8,03:00.8
1065,52.1,49.471,04714B601096,a,50.12,0,3689.271,255,0,1.84,7.52,3162463862,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:01.0,08:01.0
1061,51.9,49.097,04714B601096,a,40.215,0,3689.422,253,0,1.754,7.45,3162464162,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:01.2,13:01.2
1063,51.6,49.286,04714B601096,a,46.696,0,3689.57,254,0,1.816,7.48,3162464462,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:01.4,18:01.4
1070,50.9,49.86,04714B601096,a,58.439,0,3689.722,256,0,1.932,7.65,3162464762,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:01.6,23:01.6
1066,51.7,49.588,04714B601096,a,50.107,0,3689.881,255,0,1.848,7.59,3162465062,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:01.8,28:01.8
1070,51.4,49.928,04714B601096,a,59.2,0,3690.035,257,0,1.924,7.69,3162465363,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:02.0,33:02.0
1070,51.8,49.904,04714B601096,a,59.819,0,3690.197,256,0,1.934,7.68,3162465663,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:02.3,38:02.3
1069,51.3,49.838,04714B601096,a,57.313,0,3690.358,256,0,1.906,7.64,3162465963,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:02.5,43:02.5
1066,51.2,49.563,04714B601096,a,53.356,0,3690.515,255,0,1.876,7.56,3162466263,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:02.7,48:02.7
1075,51.4,50.38,04714B601096,a,67.074,0,3690.682,258,0,2.012,7.79,3162466564,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:02.9,53:02.9
1068,51.7,49.675,04714B601096,a,57.198,0,3690.841,256,0,1.934,7.69,3162466864,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:03.1,58:03.1
1079,51.4,50.742,04714B601096,a,71.747,0,3691.006,260,0,2.06,7.84,3162467164,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:03.4,03:03.4
1059,51.7,48.955,04714B601096,a,37.113,0,3691.166,253,0,1.724,7.38,3162467464,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:03.6,08:03.6
1065,51.4,49.425,04714B601096,a,49.67,0,3691.312,255,0,1.832,7.56,3162467764,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:03.8,13:03.8
1072,51.4,50.109,04714B601096,a,62.877,0,3691.471,257,0,1.958,7.75,3162468065,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:04.0,18:04.0
